sep=,
2022-04-01 14:40:02,0.0447 Vrms
2022-04-01 14:40:03,0.0436 Vrms
2022-04-01 14:40:04,0.0490 Vrms
2022-04-01 14:40:05,0.0479 Vrms
2022-04-01 14:40:06,0.0468 Vrms
2022-04-01 14:40:07,0.0496 Vrms
2022-04-01 14:40:08,0.0484 Vrms
2022-04-01 14:40:09,0.0488 Vrms
2022-04-01 14:40:10,0.0469 Vrms
2022-04-01 14:40:11,0.0453 Vrms
2022-04-01 14:40:12,0.0403 Vrms
2022-04-01 14:40:13,0.0394 Vrms
2022-04-01 14:40:14,0.0474 Vrms
2022-04-01 14:40:15,0.0472 Vrms
2022-04-01 14:40:16,0.0568 Vrms
2022-04-01 14:40:17,0.0563 Vrms
2022-04-01 14:40:18,0.0493 Vrms
2022-04-01 14:40:19,0.0514 Vrms
2022-04-01 14:40:20,0.0548 Vrms
2022-04-01 14:40:21,0.0537 Vrms
2022-04-01 14:40:22,0.0458 Vrms
2022-04-01 14:40:23,0.0425 Vrms
2022-04-01 14:40:24,0.0422 Vrms
2022-04-01 14:40:25,0.0398 Vrms
2022-04-01 14:40:26,0.0499 Vrms
2022-04-01 14:40:27,0.0435 Vrms
2022-04-01 14:40:28,0.0385 Vrms
2022-04-01 14:40:29,0.0381 Vrms
2022-04-01 14:40:30,0.0368 Vrms
2022-04-01 14:40:31,0.0355 Vrms
2022-04-01 14:40:32,0.0360 Vrms
2022-04-01 14:40:33,0.0338 Vrms
2022-04-01 14:40:34,0.0365 Vrms
2022-04-01 14:40:35,0.0321 Vrms
2022-04-01 14:40:36,0.0357 Vrms
2022-04-01 14:40:37,0.0321 Vrms
2022-04-01 14:40:38,0.0335 Vrms
2022-04-01 14:40:39,0.0445 Vrms
2022-04-01 14:40:40,0.0354 Vrms
2022-04-01 14:40:41,0.0345 Vrms
2022-04-01 14:40:42,0.0360 Vrms
2022-04-01 14:40:43,0.0356 Vrms
2022-04-01 14:40:44,0.0347 Vrms
2022-04-01 14:40:45,0.0339 Vrms
2022-04-01 14:40:46,0.0382 Vrms
2022-04-01 14:40:47,0.0331 Vrms
2022-04-01 14:40:48,0.0342 Vrms
2022-04-01 14:40:49,0.0333 Vrms
2022-04-01 14:40:50,0.0345 Vrms
2022-04-01 14:40:51,0.0337 Vrms
2022-04-01 14:40:52,0.0363 Vrms
2022-04-01 14:40:53,0.0370 Vrms
2022-04-01 14:40:54,0.0365 Vrms
2022-04-01 14:40:55,0.0507 Vrms
2022-04-01 14:40:56,0.0383 Vrms
2022-04-01 14:40:57,0.0331 Vrms
2022-04-01 14:40:58,0.0309 Vrms
2022-04-01 14:40:59,0.0318 Vrms
2022-04-01 14:41:00,0.0308 Vrms
2022-04-01 14:41:01,0.0353 Vrms
2022-04-01 14:41:02,0.0333 Vrms
2022-04-01 14:41:03,0.0318 Vrms
2022-04-01 14:41:04,0.0356 Vrms
2022-04-01 14:41:05,0.0317 Vrms
2022-04-01 14:41:06,0.0312 Vrms
2022-04-01 14:41:07,0.0333 Vrms
2022-04-01 14:41:08,0.0298 Vrms
2022-04-01 14:41:09,0.0331 Vrms
2022-04-01 14:41:10,0.0302 Vrms
2022-04-01 14:41:11,0.0315 Vrms
2022-04-01 14:41:12,0.0285 Vrms
2022-04-01 14:41:13,0.0334 Vrms
2022-04-01 14:41:14,0.0321 Vrms
2022-04-01 14:41:15,0.0297 Vrms
2022-04-01 14:41:16,0.0867 Vrms
2022-04-01 14:41:17,0.0358 Vrms
2022-04-01 14:41:18,0.0279 Vrms
2022-04-01 14:41:19,0.0314 Vrms
2022-04-01 14:41:20,0.0327 Vrms
2022-04-01 14:41:21,0.0324 Vrms
2022-04-01 14:41:22,0.0380 Vrms
2022-04-01 14:41:23,0.0331 Vrms
2022-04-01 14:41:24,0.0320 Vrms
2022-04-01 14:41:25,0.0314 Vrms
2022-04-01 14:41:26,0.0299 Vrms
2022-04-01 14:41:27,0.0310 Vrms
2022-04-01 14:41:28,0.0341 Vrms
2022-04-01 14:41:29,0.0325 Vrms
2022-04-01 14:41:30,0.0395 Vrms
2022-04-01 14:41:31,0.0312 Vrms
2022-04-01 14:41:32,0.0318 Vrms
2022-04-01 14:41:33,0.0339 Vrms
2022-04-01 14:41:34,0.0404 Vrms
2022-04-01 14:41:35,0.0407 Vrms
2022-04-01 14:41:36,0.0412 Vrms
2022-04-01 14:41:37,0.0483 Vrms
2022-04-01 14:41:38,0.0482 Vrms
2022-04-01 14:41:39,0.0420 Vrms
2022-04-01 14:41:40,0.0325 Vrms
2022-04-01 14:41:41,0.0420 Vrms
2022-04-01 14:41:42,0.0335 Vrms
2022-04-01 14:41:43,0.0342 Vrms
2022-04-01 14:41:44,0.0306 Vrms
2022-04-01 14:41:45,0.0298 Vrms
2022-04-01 14:41:46,0.0324 Vrms
2022-04-01 14:41:47,0.0286 Vrms
2022-04-01 14:41:48,0.0313 Vrms
2022-04-01 14:41:49,0.0289 Vrms
2022-04-01 14:41:50,0.0292 Vrms
2022-04-01 14:41:51,0.0317 Vrms
2022-04-01 14:41:52,0.0280 Vrms
2022-04-01 14:41:53,0.0292 Vrms
2022-04-01 14:41:54,0.0263 Vrms
2022-04-01 14:41:55,0.0260 Vrms
2022-04-01 14:41:56,0.0315 Vrms
2022-04-01 14:41:57,0.0355 Vrms
2022-04-01 14:41:58,0.0374 Vrms
2022-04-01 14:41:59,0.0362 Vrms
2022-04-01 14:42:00,0.0384 Vrms
2022-04-01 14:42:01,0.0333 Vrms
2022-04-01 14:42:02,0.0316 Vrms
2022-04-01 14:42:03,0.0312 Vrms
2022-04-01 14:42:04,0.0352 Vrms
2022-04-01 14:42:05,0.0343 Vrms
2022-04-01 14:42:06,0.0281 Vrms
2022-04-01 14:42:07,0.0324 Vrms
2022-04-01 14:42:08,0.0301 Vrms
2022-04-01 14:42:09,0.0333 Vrms
2022-04-01 14:42:10,0.0275 Vrms
2022-04-01 14:42:11,0.0275 Vrms
2022-04-01 14:42:12,0.0264 Vrms
2022-04-01 14:42:13,0.0273 Vrms
2022-04-01 14:42:14,0.0280 Vrms
2022-04-01 14:42:15,0.0285 Vrms
2022-04-01 14:42:16,0.0299 Vrms
2022-04-01 14:42:17,0.0294 Vrms
2022-04-01 14:42:18,0.0285 Vrms
2022-04-01 14:42:19,0.0275 Vrms
2022-04-01 14:42:20,0.0234 Vrms
2022-04-01 14:42:21,0.0249 Vrms
2022-04-01 14:42:22,0.0263 Vrms
2022-04-01 14:42:23,0.0275 Vrms
2022-04-01 14:42:24,0.0232 Vrms
2022-04-01 14:42:25,0.0280 Vrms
2022-04-01 14:42:26,0.0287 Vrms
2022-04-01 14:42:27,0.0235 Vrms
2022-04-01 14:42:28,0.0279 Vrms
2022-04-01 14:42:29,0.0252 Vrms
2022-04-01 14:42:30,0.0325 Vrms
2022-04-01 14:42:31,0.0311 Vrms
2022-04-01 14:42:32,0.0327 Vrms
2022-04-01 14:42:33,0.0417 Vrms
2022-04-01 14:42:34,0.0379 Vrms
2022-04-01 14:42:35,0.0270 Vrms
2022-04-01 14:42:36,0.0272 Vrms
2022-04-01 14:42:37,0.0312 Vrms
2022-04-01 14:42:38,0.0292 Vrms
2022-04-01 14:42:39,0.0397 Vrms
2022-04-01 14:42:40,0.0356 Vrms
2022-04-01 14:42:41,0.0337 Vrms
2022-04-01 14:42:42,0.0296 Vrms
2022-04-01 14:42:43,0.0315 Vrms
2022-04-01 14:42:44,0.0268 Vrms
2022-04-01 14:42:45,0.0317 Vrms
2022-04-01 14:42:46,0.0296 Vrms
2022-04-01 14:42:47,0.0362 Vrms
2022-04-01 14:42:48,0.0331 Vrms
2022-04-01 14:42:49,0.0299 Vrms
2022-04-01 14:42:50,0.0360 Vrms
2022-04-01 14:42:51,0.0383 Vrms
2022-04-01 14:42:52,0.0376 Vrms
2022-04-01 14:42:53,0.0379 Vrms
2022-04-01 14:42:54,0.0337 Vrms
2022-04-01 14:42:55,0.0342 Vrms
2022-04-01 14:42:56,0.0364 Vrms
2022-04-01 14:42:57,0.0358 Vrms
2022-04-01 14:42:58,0.0344 Vrms
2022-04-01 14:42:59,0.0331 Vrms
2022-04-01 14:43:00,0.0311 Vrms
2022-04-01 14:43:01,0.0362 Vrms
2022-04-01 14:43:02,0.0327 Vrms
2022-04-01 14:43:03,0.0329 Vrms
2022-04-01 14:43:04,0.0286 Vrms
2022-04-01 14:43:05,0.0318 Vrms
2022-04-01 14:43:06,0.0370 Vrms
2022-04-01 14:43:07,0.0339 Vrms
2022-04-01 14:43:08,0.0372 Vrms
2022-04-01 14:43:09,0.0381 Vrms
2022-04-01 14:43:10,0.0366 Vrms
2022-04-01 14:43:11,0.0374 Vrms
2022-04-01 14:43:12,0.0339 Vrms
2022-04-01 14:43:13,0.0391 Vrms
2022-04-01 14:43:14,0.0329 Vrms
2022-04-01 14:43:15,0.0341 Vrms
2022-04-01 14:43:16,0.0320 Vrms
2022-04-01 14:43:17,0.0332 Vrms
2022-04-01 14:43:18,0.0341 Vrms
2022-04-01 14:43:19,0.0310 Vrms
2022-04-01 14:43:20,0.0322 Vrms
2022-04-01 14:43:21,0.0365 Vrms
2022-04-01 14:43:22,0.0353 Vrms
2022-04-01 14:43:23,0.0299 Vrms
2022-04-01 14:43:24,0.0353 Vrms
2022-04-01 14:43:25,0.0340 Vrms
2022-04-01 14:43:26,0.0341 Vrms
2022-04-01 14:43:27,0.0319 Vrms
2022-04-01 14:43:28,0.0324 Vrms
2022-04-01 14:43:29,0.0306 Vrms
2022-04-01 14:43:30,0.0347 Vrms
2022-04-01 14:43:31,0.0327 Vrms
2022-04-01 14:43:32,0.0271 Vrms
2022-04-01 14:43:33,0.0322 Vrms
2022-04-01 14:43:34,0.0314 Vrms
2022-04-01 14:43:35,0.0370 Vrms
2022-04-01 14:43:36,0.0330 Vrms
2022-04-01 14:43:37,0.0353 Vrms
2022-04-01 14:43:38,0.0365 Vrms
2022-04-01 14:43:39,0.0366 Vrms
2022-04-01 14:43:40,0.0385 Vrms
2022-04-01 14:43:41,0.0349 Vrms
2022-04-01 14:43:42,0.0348 Vrms
2022-04-01 14:43:43,0.0337 Vrms
2022-04-01 14:43:44,0.0352 Vrms
2022-04-01 14:43:45,0.0349 Vrms
2022-04-01 14:43:46,0.0361 Vrms
2022-04-01 14:43:47,0.0397 Vrms
2022-04-01 14:43:48,0.0331 Vrms
2022-04-01 14:43:49,0.0346 Vrms
2022-04-01 14:43:50,0.0341 Vrms
2022-04-01 14:43:51,0.0361 Vrms
2022-04-01 14:43:52,0.0330 Vrms
2022-04-01 14:43:53,0.0342 Vrms
2022-04-01 14:43:54,0.0335 Vrms
2022-04-01 14:43:55,0.0363 Vrms
2022-04-01 14:43:56,0.0338 Vrms
2022-04-01 14:43:57,0.0274 Vrms
2022-04-01 14:43:58,0.0333 Vrms
2022-04-01 14:43:59,0.0316 Vrms
2022-04-01 14:44:00,0.0310 Vrms
2022-04-01 14:44:01,0.0306 Vrms
2022-04-01 14:44:02,0.0364 Vrms
2022-04-01 14:44:03,0.0304 Vrms
2022-04-01 14:44:04,0.0354 Vrms
2022-04-01 14:44:05,0.0308 Vrms
2022-04-01 14:44:06,0.0318 Vrms
2022-04-01 14:44:07,0.0295 Vrms
2022-04-01 14:44:08,0.0305 Vrms
2022-04-01 14:44:09,0.0343 Vrms
2022-04-01 14:44:10,0.0290 Vrms
2022-04-01 14:44:11,0.0330 Vrms
2022-04-01 14:44:12,0.0321 Vrms
2022-04-01 14:44:13,0.0323 Vrms
2022-04-01 14:44:14,0.0299 Vrms
2022-04-01 14:44:15,0.0384 Vrms
2022-04-01 14:44:16,0.0342 Vrms
2022-04-01 14:44:17,0.0340 Vrms
2022-04-01 14:44:18,0.0348 Vrms
2022-04-01 14:44:19,0.0290 Vrms
2022-04-01 14:44:20,0.0301 Vrms
2022-04-01 14:44:21,0.0320 Vrms
2022-04-01 14:44:22,0.0340 Vrms
2022-04-01 14:44:23,0.0334 Vrms
2022-04-01 14:44:24,0.0343 Vrms
2022-04-01 14:44:25,0.0316 Vrms
2022-04-01 14:44:26,0.0308 Vrms
2022-04-01 14:44:27,0.0280 Vrms
2022-04-01 14:44:28,0.0300 Vrms
2022-04-01 14:44:29,0.0296 Vrms
2022-04-01 14:44:30,0.0300 Vrms
2022-04-01 14:44:31,0.0322 Vrms
2022-04-01 14:44:32,0.0483 Vrms
2022-04-01 14:44:33,0.0320 Vrms
2022-04-01 14:44:34,0.0342 Vrms
2022-04-01 14:44:35,0.0330 Vrms
2022-04-01 14:44:36,0.0330 Vrms
2022-04-01 14:44:37,0.0333 Vrms
2022-04-01 14:44:38,0.0378 Vrms
2022-04-01 14:44:39,0.0416 Vrms
2022-04-01 14:44:40,0.0343 Vrms
2022-04-01 14:44:41,0.0363 Vrms
2022-04-01 14:44:42,0.0331 Vrms
2022-04-01 14:44:43,0.0323 Vrms
2022-04-01 14:44:44,0.0313 Vrms
2022-04-01 14:44:45,0.0336 Vrms
2022-04-01 14:44:46,0.0299 Vrms
2022-04-01 14:44:47,0.0375 Vrms
2022-04-01 14:44:48,0.0425 Vrms
2022-04-01 14:44:49,0.0393 Vrms
2022-04-01 14:44:50,0.0328 Vrms
2022-04-01 14:44:51,0.0322 Vrms
2022-04-01 14:44:52,0.0314 Vrms
2022-04-01 14:44:53,0.0320 Vrms
2022-04-01 14:44:54,0.0318 Vrms
2022-04-01 14:44:55,0.0294 Vrms
2022-04-01 14:44:56,0.0301 Vrms
2022-04-01 14:44:57,0.0317 Vrms
2022-04-01 14:44:58,0.0289 Vrms
2022-04-01 14:44:59,0.0329 Vrms
2022-04-01 14:45:00,0.0323 Vrms
2022-04-01 14:45:01,0.0296 Vrms
2022-04-01 14:45:02,0.0308 Vrms
2022-04-01 14:45:03,0.0309 Vrms
2022-04-01 14:45:04,0.0301 Vrms
2022-04-01 14:45:05,0.0351 Vrms
2022-04-01 14:45:06,0.0275 Vrms
2022-04-01 14:45:07,0.0259 Vrms
2022-04-01 14:45:08,0.0294 Vrms
2022-04-01 14:45:09,0.0302 Vrms
2022-04-01 14:45:10,0.0277 Vrms
2022-04-01 14:45:11,0.0268 Vrms
2022-04-01 14:45:12,0.0297 Vrms
2022-04-01 14:45:13,0.0277 Vrms
2022-04-01 14:45:14,0.0276 Vrms
2022-04-01 14:45:15,0.0259 Vrms
2022-04-01 14:45:16,0.0271 Vrms
2022-04-01 14:45:17,0.0304 Vrms
2022-04-01 14:45:18,0.0292 Vrms
2022-04-01 14:45:19,0.0296 Vrms
2022-04-01 14:45:20,0.0350 Vrms
2022-04-01 14:45:21,0.0349 Vrms
2022-04-01 14:45:22,0.0295 Vrms
2022-04-01 14:45:23,0.0247 Vrms
2022-04-01 14:45:24,0.0379 Vrms
2022-04-01 14:45:25,0.0305 Vrms
2022-04-01 14:45:26,0.0347 Vrms
2022-04-01 14:45:27,0.0320 Vrms
2022-04-01 14:45:28,0.0325 Vrms
2022-04-01 14:45:29,0.0303 Vrms
2022-04-01 14:45:30,0.0296 Vrms
2022-04-01 14:45:31,0.0263 Vrms
2022-04-01 14:45:32,0.0272 Vrms
2022-04-01 14:45:33,0.0278 Vrms
2022-04-01 14:45:34,0.0318 Vrms
2022-04-01 14:45:35,0.0325 Vrms
2022-04-01 14:45:36,0.0373 Vrms
2022-04-01 14:45:37,0.0272 Vrms
2022-04-01 14:45:38,0.0282 Vrms
2022-04-01 14:45:39,0.0256 Vrms
2022-04-01 14:45:40,0.0306 Vrms
2022-04-01 14:45:41,0.0310 Vrms
2022-04-01 14:45:42,0.0331 Vrms
2022-04-01 14:45:43,0.0410 Vrms
2022-04-01 14:45:44,0.0559 Vrms
2022-04-01 14:45:45,0.0346 Vrms
2022-04-01 14:45:46,0.0381 Vrms
2022-04-01 14:45:47,0.0399 Vrms
2022-04-01 14:45:48,0.0377 Vrms
2022-04-01 14:45:49,0.0354 Vrms
2022-04-01 14:45:50,0.0349 Vrms
2022-04-01 14:45:51,0.0352 Vrms
2022-04-01 14:45:52,0.0339 Vrms
2022-04-01 14:45:53,0.0288 Vrms
2022-04-01 14:45:54,0.0357 Vrms
2022-04-01 14:45:55,0.0339 Vrms
2022-04-01 14:45:56,0.0326 Vrms
2022-04-01 14:45:57,0.0345 Vrms
2022-04-01 14:45:58,0.0355 Vrms
2022-04-01 14:45:59,0.0344 Vrms
2022-04-01 14:46:00,0.0329 Vrms
2022-04-01 14:46:01,0.0353 Vrms
2022-04-01 14:46:02,0.0328 Vrms
2022-04-01 14:46:03,0.0344 Vrms
2022-04-01 14:46:04,0.0345 Vrms
2022-04-01 14:46:05,0.0313 Vrms
2022-04-01 14:46:06,0.0306 Vrms
2022-04-01 14:46:07,0.0324 Vrms
2022-04-01 14:46:08,0.0309 Vrms
2022-04-01 14:46:09,0.0323 Vrms
2022-04-01 14:46:10,0.0308 Vrms
2022-04-01 14:46:11,0.0313 Vrms
2022-04-01 14:46:12,0.0329 Vrms
2022-04-01 14:46:13,0.0322 Vrms
2022-04-01 14:46:14,0.0318 Vrms
2022-04-01 14:46:15,0.0319 Vrms
2022-04-01 14:46:16,0.0352 Vrms
2022-04-01 14:46:17,0.0355 Vrms
2022-04-01 14:46:18,0.0332 Vrms
2022-04-01 14:46:19,0.0335 Vrms
2022-04-01 14:46:20,0.0303 Vrms
2022-04-01 14:46:21,0.0328 Vrms
2022-04-01 14:46:22,0.0326 Vrms
2022-04-01 14:46:23,0.0307 Vrms
2022-04-01 14:46:24,0.0340 Vrms
2022-04-01 14:46:25,0.0394 Vrms
2022-04-01 14:46:26,0.0289 Vrms
2022-04-01 14:46:27,0.0310 Vrms
2022-04-01 14:46:28,0.0305 Vrms
2022-04-01 14:46:29,0.0324 Vrms
2022-04-01 14:46:30,0.0280 Vrms
2022-04-01 14:46:31,0.0300 Vrms
2022-04-01 14:46:32,0.0323 Vrms
2022-04-01 14:46:33,0.0345 Vrms
2022-04-01 14:46:34,0.0359 Vrms
2022-04-01 14:46:35,0.0378 Vrms
2022-04-01 14:46:36,0.0320 Vrms
2022-04-01 14:46:37,0.0404 Vrms
2022-04-01 14:46:38,0.0375 Vrms
2022-04-01 14:46:39,0.0336 Vrms
2022-04-01 14:46:40,0.0300 Vrms
2022-04-01 14:46:41,0.0325 Vrms
2022-04-01 14:46:42,0.0310 Vrms
2022-04-01 14:46:43,0.0315 Vrms
2022-04-01 14:46:44,0.0323 Vrms
2022-04-01 14:46:45,0.0325 Vrms
2022-04-01 14:46:46,0.0349 Vrms
2022-04-01 14:46:47,0.0397 Vrms
2022-04-01 14:46:48,0.0320 Vrms
2022-04-01 14:46:49,0.0256 Vrms
2022-04-01 14:46:50,0.0298 Vrms
2022-04-01 14:46:51,0.0315 Vrms
2022-04-01 14:46:52,0.0300 Vrms
2022-04-01 14:46:53,0.0276 Vrms
2022-04-01 14:46:54,0.0274 Vrms
2022-04-01 14:46:55,0.0292 Vrms
2022-04-01 14:46:56,0.0290 Vrms
2022-04-01 14:46:57,0.0250 Vrms
2022-04-01 14:46:58,0.0251 Vrms
2022-04-01 14:46:59,0.0276 Vrms
2022-04-01 14:47:00,0.0261 Vrms
2022-04-01 14:47:01,0.0263 Vrms
2022-04-01 14:47:02,0.0301 Vrms
2022-04-01 14:47:03,0.0291 Vrms
2022-04-01 14:47:04,0.0305 Vrms
2022-04-01 14:47:05,0.0295 Vrms
2022-04-01 14:47:06,0.0303 Vrms
2022-04-01 14:47:07,0.0305 Vrms
2022-04-01 14:47:08,0.0357 Vrms
2022-04-01 14:47:09,0.0394 Vrms
2022-04-01 14:47:10,0.0407 Vrms
2022-04-01 14:47:11,0.0389 Vrms
2022-04-01 14:47:12,0.0418 Vrms
2022-04-01 14:47:13,0.0400 Vrms
2022-04-01 14:47:14,0.0299 Vrms
2022-04-01 14:47:15,0.0316 Vrms
2022-04-01 14:47:16,0.0337 Vrms
2022-04-01 14:47:17,0.0311 Vrms
2022-04-01 14:47:18,0.0299 Vrms
2022-04-01 14:47:19,0.0298 Vrms
2022-04-01 14:47:20,0.0315 Vrms
2022-04-01 14:47:21,0.0274 Vrms
2022-04-01 14:47:22,0.0265 Vrms
2022-04-01 14:47:23,0.0247 Vrms
2022-04-01 14:47:24,0.0318 Vrms
2022-04-01 14:47:25,0.0292 Vrms
2022-04-01 14:47:26,0.0312 Vrms
2022-04-01 14:47:27,0.0278 Vrms
2022-04-01 14:47:28,0.0287 Vrms
2022-04-01 14:47:29,0.0284 Vrms
2022-04-01 14:47:30,0.0315 Vrms
2022-04-01 14:47:31,0.0283 Vrms
2022-04-01 14:47:32,0.0308 Vrms
2022-04-01 14:47:33,0.0293 Vrms
2022-04-01 14:47:34,0.0332 Vrms
2022-04-01 14:47:35,0.0260 Vrms
2022-04-01 14:47:36,0.0334 Vrms
2022-04-01 14:47:37,0.0295 Vrms
2022-04-01 14:47:38,0.0293 Vrms
2022-04-01 14:47:39,0.0261 Vrms
2022-04-01 14:47:40,0.0301 Vrms
2022-04-01 14:47:41,0.0277 Vrms
2022-04-01 14:47:42,0.0270 Vrms
2022-04-01 14:47:43,0.0250 Vrms
2022-04-01 14:47:44,0.0283 Vrms
2022-04-01 14:47:45,0.0300 Vrms
2022-04-01 14:47:46,0.0314 Vrms
2022-04-01 14:47:47,0.0292 Vrms
2022-04-01 14:47:48,0.0279 Vrms
2022-04-01 14:47:49,0.0269 Vrms
2022-04-01 14:47:50,0.0307 Vrms
2022-04-01 14:47:51,0.0310 Vrms
2022-04-01 14:47:52,0.0269 Vrms
2022-04-01 14:47:53,0.0283 Vrms
2022-04-01 14:47:54,0.0284 Vrms
2022-04-01 14:47:55,0.0271 Vrms
2022-04-01 14:47:56,0.0293 Vrms
2022-04-01 14:47:57,0.0259 Vrms
2022-04-01 14:47:58,0.0264 Vrms
2022-04-01 14:47:59,0.0324 Vrms
2022-04-01 14:48:00,0.0267 Vrms
2022-04-01 14:48:01,0.0257 Vrms
2022-04-01 14:48:02,0.0267 Vrms
2022-04-01 14:48:03,0.0267 Vrms
2022-04-01 14:48:04,0.0260 Vrms
2022-04-01 14:48:05,0.0262 Vrms
2022-04-01 14:48:06,0.0279 Vrms
2022-04-01 14:48:07,0.0666 Vrms
2022-04-01 14:48:08,0.0281 Vrms
2022-04-01 14:48:09,0.0286 Vrms
2022-04-01 14:48:10,0.0285 Vrms
2022-04-01 14:48:11,0.0232 Vrms
2022-04-01 14:48:12,0.0292 Vrms
2022-04-01 14:48:13,0.0312 Vrms
2022-04-01 14:48:14,0.0304 Vrms
2022-04-01 14:48:15,0.0319 Vrms
2022-04-01 14:48:16,0.0288 Vrms
2022-04-01 14:48:17,0.0308 Vrms
2022-04-01 14:48:18,0.0251 Vrms
2022-04-01 14:48:19,0.0289 Vrms
2022-04-01 14:48:20,0.0271 Vrms
2022-04-01 14:48:21,0.0269 Vrms
2022-04-01 14:48:22,0.0274 Vrms
2022-04-01 14:48:23,0.0269 Vrms
2022-04-01 14:48:24,0.0258 Vrms
2022-04-01 14:48:25,0.0280 Vrms
2022-04-01 14:48:26,0.0281 Vrms
2022-04-01 14:48:27,0.0309 Vrms
2022-04-01 14:48:28,0.0272 Vrms
2022-04-01 14:48:29,0.0290 Vrms
2022-04-01 14:48:30,0.0260 Vrms
2022-04-01 14:48:31,0.0280 Vrms
2022-04-01 14:48:32,0.0307 Vrms
2022-04-01 14:48:33,0.0258 Vrms
2022-04-01 14:48:34,0.0268 Vrms
2022-04-01 14:48:35,0.0261 Vrms
2022-04-01 14:48:36,0.0279 Vrms
2022-04-01 14:48:37,0.0276 Vrms
2022-04-01 14:48:38,0.0314 Vrms
2022-04-01 14:48:39,0.0277 Vrms
2022-04-01 14:48:40,0.0251 Vrms
2022-04-01 14:48:41,0.0261 Vrms
2022-04-01 14:48:42,0.0283 Vrms
2022-04-01 14:48:43,0.0256 Vrms
2022-04-01 14:48:44,0.0252 Vrms
2022-04-01 14:48:45,0.0272 Vrms
2022-04-01 14:48:46,0.0292 Vrms
2022-04-01 14:48:47,0.0275 Vrms
2022-04-01 14:48:48,0.0283 Vrms
2022-04-01 14:48:49,0.0274 Vrms
2022-04-01 14:48:50,0.0297 Vrms
2022-04-01 14:48:51,0.0302 Vrms
2022-04-01 14:48:52,0.0353 Vrms
2022-04-01 14:48:53,0.0226 Vrms
2022-04-01 14:48:54,0.0253 Vrms
2022-04-01 14:48:55,0.0254 Vrms
2022-04-01 14:48:56,0.0279 Vrms
2022-04-01 14:48:57,0.0296 Vrms
2022-04-01 14:48:58,0.0322 Vrms
2022-04-01 14:48:59,0.0296 Vrms
2022-04-01 14:49:00,0.0283 Vrms
2022-04-01 14:49:01,0.0306 Vrms
2022-04-01 14:49:02,0.0241 Vrms
2022-04-01 14:49:03,0.0277 Vrms
2022-04-01 14:49:04,0.0224 Vrms
2022-04-01 14:49:05,0.0300 Vrms
2022-04-01 14:49:06,0.0317 Vrms
2022-04-01 14:49:07,0.0279 Vrms
2022-04-01 14:49:08,0.0295 Vrms
2022-04-01 14:49:09,0.0281 Vrms
2022-04-01 14:49:10,0.0233 Vrms
2022-04-01 14:49:11,0.0292 Vrms
2022-04-01 14:49:12,0.0267 Vrms
2022-04-01 14:49:13,0.0274 Vrms
2022-04-01 14:49:14,0.0267 Vrms
2022-04-01 14:49:15,0.0254 Vrms
2022-04-01 14:49:16,0.0252 Vrms
2022-04-01 14:49:17,0.0272 Vrms
2022-04-01 14:49:18,0.0251 Vrms
2022-04-01 14:49:19,0.0273 Vrms
2022-04-01 14:49:20,0.0275 Vrms
2022-04-01 14:49:21,0.0290 Vrms
2022-04-01 14:49:22,0.0266 Vrms
2022-04-01 14:49:23,0.0290 Vrms
2022-04-01 14:49:24,0.0286 Vrms
2022-04-01 14:49:25,0.0312 Vrms
2022-04-01 14:49:26,0.0273 Vrms
2022-04-01 14:49:27,0.0296 Vrms
2022-04-01 14:49:28,0.0259 Vrms
2022-04-01 14:49:29,0.0273 Vrms
2022-04-01 14:49:30,0.0231 Vrms
2022-04-01 14:49:31,0.0262 Vrms
2022-04-01 14:49:32,0.0256 Vrms
2022-04-01 14:49:33,0.0243 Vrms
2022-04-01 14:49:34,0.0253 Vrms
2022-04-01 14:49:35,0.0239 Vrms
2022-04-01 14:49:36,0.0257 Vrms
2022-04-01 14:49:37,0.0229 Vrms
2022-04-01 14:49:38,0.0255 Vrms
2022-04-01 14:49:39,0.0251 Vrms
2022-04-01 14:49:40,0.0234 Vrms
2022-04-01 14:49:41,0.0274 Vrms
2022-04-01 14:49:42,0.0281 Vrms
2022-04-01 14:49:43,0.0321 Vrms
2022-04-01 14:49:44,0.0278 Vrms
2022-04-01 14:49:45,0.0294 Vrms
2022-04-01 14:49:46,0.0304 Vrms
2022-04-01 14:49:47,0.0287 Vrms
2022-04-01 14:49:48,0.0301 Vrms
2022-04-01 14:49:49,0.0250 Vrms
2022-04-01 14:49:50,0.0271 Vrms
2022-04-01 14:49:51,0.0276 Vrms
2022-04-01 14:49:52,0.0275 Vrms
2022-04-01 14:49:53,0.0283 Vrms
2022-04-01 14:49:54,0.0300 Vrms
2022-04-01 14:49:55,0.0268 Vrms
2022-04-01 14:49:56,0.0226 Vrms
2022-04-01 14:49:57,0.0247 Vrms
2022-04-01 14:49:58,0.0248 Vrms
2022-04-01 14:49:59,0.0275 Vrms
2022-04-01 14:50:00,0.0275 Vrms
2022-04-01 14:50:01,0.0267 Vrms
2022-04-01 14:50:02,0.0275 Vrms
2022-04-01 14:50:03,0.0290 Vrms
2022-04-01 14:50:04,0.0264 Vrms
2022-04-01 14:50:05,0.0233 Vrms
2022-04-01 14:50:06,0.0245 Vrms
2022-04-01 14:50:07,0.0279 Vrms
2022-04-01 14:50:08,0.0323 Vrms
2022-04-01 14:50:09,0.0317 Vrms
