sep=,
2022-04-01 14:53:56,2269.4 lux
2022-04-01 14:53:57,2039.0 lux
2022-04-01 14:53:58,2039.0 lux
2022-04-01 14:53:59,1997.6 lux
2022-04-01 14:54:00,1990.7 lux
2022-04-01 14:54:01,1935.4 lux
2022-04-01 14:54:02,1774.1 lux
2022-04-01 14:54:03,1691.1 lux
2022-04-01 14:54:04,1615.1 lux
2022-04-01 14:54:05,1592.1 lux
2022-04-01 14:54:06,1592.1 lux
2022-04-01 14:54:07,1605.9 lux
2022-04-01 14:54:08,1601.3 lux
2022-04-01 14:54:09,1612.8 lux
2022-04-01 14:54:10,1706.1 lux
2022-04-01 14:54:11,1850.1 lux
2022-04-01 14:54:12,1877.8 lux
2022-04-01 14:54:13,1929.6 lux
2022-04-01 14:54:14,1825.9 lux
2022-04-01 14:54:15,1791.4 lux
2022-04-01 14:54:16,1756.8 lux
2022-04-01 14:54:17,1706.1 lux
2022-04-01 14:54:18,1684.2 lux
2022-04-01 14:54:19,1619.7 lux
2022-04-01 14:54:20,1624.3 lux
2022-04-01 14:54:21,1661.2 lux
2022-04-01 14:54:22,1632.4 lux
2022-04-01 14:54:23,1593.8 lux
2022-04-01 14:54:24,1468.8 lux
2022-04-01 14:54:25,1432.5 lux
2022-04-01 14:54:26,1403.1 lux
2022-04-01 14:54:27,1372.6 lux
2022-04-01 14:54:28,1379.5 lux
2022-04-01 14:54:29,1374.3 lux
2022-04-01 14:54:30,1341.5 lux
2022-04-01 14:54:31,1353.6 lux
2022-04-01 14:54:32,1349.0 lux
2022-04-01 14:54:33,1335.2 lux
2022-04-01 14:54:34,1330.6 lux
2022-04-01 14:54:35,1309.8 lux
2022-04-01 14:54:36,1296.0 lux
2022-04-01 14:54:37,1289.1 lux
2022-04-01 14:54:38,1289.1 lux
2022-04-01 14:54:39,1284.5 lux
2022-04-01 14:54:40,1284.5 lux
2022-04-01 14:54:41,1277.6 lux
2022-04-01 14:54:42,1282.2 lux
2022-04-01 14:54:43,1279.9 lux
2022-04-01 14:54:44,1284.5 lux
2022-04-01 14:54:45,1284.5 lux
2022-04-01 14:54:46,1289.1 lux
2022-04-01 14:54:47,1283.3 lux
2022-04-01 14:54:48,1281.0 lux
2022-04-01 14:54:49,1284.5 lux
2022-04-01 14:54:50,1284.5 lux
2022-04-01 14:54:51,1284.5 lux
2022-04-01 14:54:52,1284.5 lux
2022-04-01 14:54:53,1281.0 lux
2022-04-01 14:54:54,1283.3 lux
2022-04-01 14:54:55,1277.6 lux
2022-04-01 14:54:56,1274.7 lux
2022-04-01 14:54:57,1275.8 lux
2022-04-01 14:54:58,1273.0 lux
2022-04-01 14:54:59,1273.5 lux
2022-04-01 14:55:00,1278.7 lux
2022-04-01 14:55:01,1278.7 lux
2022-04-01 14:55:02,1274.7 lux
2022-04-01 14:55:03,1273.5 lux
2022-04-01 14:55:04,1278.7 lux
2022-04-01 14:55:05,1275.8 lux
2022-04-01 14:55:06,1273.0 lux
2022-04-01 14:55:07,1267.8 lux
2022-04-01 14:55:08,1267.2 lux
2022-04-01 14:55:09,1264.3 lux
2022-04-01 14:55:10,1261.4 lux
2022-04-01 14:55:11,1261.4 lux
2022-04-01 14:55:12,1259.7 lux
2022-04-01 14:55:13,1255.7 lux
2022-04-01 14:55:14,1255.7 lux
2022-04-01 14:55:15,1255.7 lux
2022-04-01 14:55:16,1254.0 lux
2022-04-01 14:55:17,1249.9 lux
2022-04-01 14:55:18,1245.9 lux
2022-04-01 14:55:19,1244.2 lux
2022-04-01 14:55:20,1244.2 lux
2022-04-01 14:55:21,1244.2 lux
2022-04-01 14:55:22,1240.7 lux
2022-04-01 14:55:23,1238.4 lux
2022-04-01 14:55:24,1238.4 lux
2022-04-01 14:55:25,1238.4 lux
2022-04-01 14:55:26,1234.9 lux
2022-04-01 14:55:27,1232.6 lux
2022-04-01 14:55:28,1225.7 lux
2022-04-01 14:55:29,1221.1 lux
2022-04-01 14:55:30,1221.1 lux
2022-04-01 14:55:31,1216.5 lux
2022-04-01 14:55:32,1214.2 lux
2022-04-01 14:55:33,1209.6 lux
2022-04-01 14:55:34,1209.6 lux
2022-04-01 14:55:35,1209.6 lux
2022-04-01 14:55:36,1203.8 lux
2022-04-01 14:55:37,1203.8 lux
2022-04-01 14:55:38,1200.4 lux
2022-04-01 14:55:39,1193.5 lux
2022-04-01 14:55:40,1191.2 lux
2022-04-01 14:55:41,1186.6 lux
2022-04-01 14:55:42,1186.6 lux
2022-04-01 14:55:43,1182.0 lux
2022-04-01 14:55:44,1175.0 lux
2022-04-01 14:55:45,1175.0 lux
2022-04-01 14:55:46,1171.6 lux
2022-04-01 14:55:47,1169.3 lux
2022-04-01 14:55:48,1163.5 lux
2022-04-01 14:55:49,1157.8 lux
2022-04-01 14:55:50,1154.9 lux
2022-04-01 14:55:51,1148.0 lux
2022-04-01 14:55:52,1145.7 lux
2022-04-01 14:55:53,1140.5 lux
2022-04-01 14:55:54,1137.6 lux
2022-04-01 14:55:55,1134.7 lux
2022-04-01 14:55:56,1134.1 lux
2022-04-01 14:55:57,1129.0 lux
2022-04-01 14:55:58,1126.1 lux
2022-04-01 14:55:59,1119.2 lux
2022-04-01 14:56:00,1112.8 lux
2022-04-01 14:56:01,1117.4 lux
2022-04-01 14:56:02,1111.7 lux
2022-04-01 14:56:03,1114.0 lux
2022-04-01 14:56:04,1111.1 lux
2022-04-01 14:56:05,1098.9 lux
2022-04-01 14:56:06,1089.2 lux
2022-04-01 14:56:07,1082.9 lux
2022-04-01 14:56:08,1082.9 lux
2022-04-01 14:56:09,1082.9 lux
2022-04-01 14:56:10,1082.9 lux
2022-04-01 14:56:11,1082.9 lux
2022-04-01 14:56:12,1087.5 lux
2022-04-01 14:56:13,1080.6 lux
2022-04-01 14:56:14,1073.7 lux
2022-04-01 14:56:15,1077.1 lux
2022-04-01 14:56:16,1077.1 lux
2022-04-01 14:56:17,1071.4 lux
2022-04-01 14:56:18,1066.8 lux
2022-04-01 14:56:19,1063.3 lux
2022-04-01 14:56:20,1065.6 lux
2022-04-01 14:56:21,1059.8 lux
2022-04-01 14:56:22,1059.8 lux
2022-04-01 14:56:23,1063.0 lux
2022-04-01 14:56:24,1070.2 lux
2022-04-01 14:56:25,1070.2 lux
2022-04-01 14:56:26,1063.3 lux
2022-04-01 14:56:27,1066.8 lux
2022-04-01 14:56:28,1099.0 lux
2022-04-01 14:56:29,1160.1 lux
2022-04-01 14:56:30,1177.0 lux
2022-04-01 14:56:31,1252.0 lux
2022-04-01 14:56:32,1338.6 lux
2022-04-01 14:56:33,1362.8 lux
2022-04-01 14:56:34,1277.6 lux
2022-04-01 14:56:35,1198.1 lux
2022-04-01 14:56:36,1101.3 lux
2022-04-01 14:56:37,1040.3 lux
2022-04-01 14:56:38,1010.9 lux
2022-04-01 14:56:39,979.2 lux
2022-04-01 14:56:40,963.6 lux
2022-04-01 14:56:41,951.0 lux
2022-04-01 14:56:42,941.2 lux
2022-04-01 14:56:43,933.1 lux
2022-04-01 14:56:44,925.1 lux
2022-04-01 14:56:45,915.8 lux
2022-04-01 14:56:46,906.6 lux
2022-04-01 14:56:47,895.7 lux
2022-04-01 14:56:48,892.8 lux
2022-04-01 14:56:49,891.6 lux
2022-04-01 14:56:50,881.3 lux
2022-04-01 14:56:51,878.4 lux
2022-04-01 14:56:52,875.5 lux
2022-04-01 14:56:53,869.8 lux
2022-04-01 14:56:54,862.3 lux
2022-04-01 14:56:55,855.4 lux
2022-04-01 14:56:56,848.4 lux
2022-04-01 14:56:57,846.7 lux
2022-04-01 14:56:58,839.4 lux
2022-04-01 14:56:59,835.2 lux
2022-04-01 14:57:00,831.2 lux
2022-04-01 14:57:01,823.7 lux
2022-04-01 14:57:02,817.9 lux
2022-04-01 14:57:03,815.6 lux
2022-04-01 14:57:04,808.7 lux
2022-04-01 14:57:05,801.8 lux
2022-04-01 14:57:06,799.5 lux
2022-04-01 14:57:07,794.9 lux
2022-04-01 14:57:08,791.4 lux
2022-04-01 14:57:09,789.1 lux
2022-04-01 14:57:10,783.4 lux
2022-04-01 14:57:11,781.1 lux
2022-04-01 14:57:12,777.6 lux
2022-04-01 14:57:13,773.0 lux
2022-04-01 14:57:14,770.7 lux
2022-04-01 14:57:15,766.1 lux
2022-04-01 14:57:16,762.6 lux
2022-04-01 14:57:17,760.3 lux
2022-04-01 14:57:18,754.6 lux
2022-04-01 14:57:19,754.6 lux
2022-04-01 14:57:20,751.1 lux
2022-04-01 14:57:21,748.8 lux
2022-04-01 14:57:22,741.9 lux
2022-04-01 14:57:23,737.3 lux
2022-04-01 14:57:24,735.6 lux
2022-04-01 14:57:25,732.1 lux
2022-04-01 14:57:26,728.6 lux
2022-04-01 14:57:27,727.5 lux
2022-04-01 14:57:28,724.3 lux
2022-04-01 14:57:29,720.9 lux
2022-04-01 14:57:30,717.1 lux
2022-04-01 14:57:31,713.4 lux
2022-04-01 14:57:32,710.1 lux
2022-04-01 14:57:33,708.5 lux
2022-04-01 14:57:34,703.0 lux
2022-04-01 14:57:35,699.0 lux
2022-04-01 14:57:36,695.5 lux
2022-04-01 14:57:37,692.1 lux
2022-04-01 14:57:38,688.3 lux
2022-04-01 14:57:39,684.6 lux
2022-04-01 14:57:40,681.1 lux
2022-04-01 14:57:41,677.7 lux
2022-04-01 14:57:42,676.2 lux
2022-04-01 14:57:43,670.2 lux
2022-04-01 14:57:44,666.7 lux
2022-04-01 14:57:45,663.3 lux
2022-04-01 14:57:46,661.8 lux
2022-04-01 14:57:47,656.6 lux
2022-04-01 14:57:48,655.2 lux
2022-04-01 14:57:49,649.7 lux
2022-04-01 14:57:50,647.4 lux
2022-04-01 14:57:51,642.2 lux
2022-04-01 14:57:52,640.8 lux
2022-04-01 14:57:53,637.6 lux
2022-04-01 14:57:54,636.5 lux
2022-04-01 14:57:55,636.5 lux
2022-04-01 14:57:56,635.3 lux
2022-04-01 14:57:57,633.6 lux
2022-04-01 14:57:58,631.3 lux
2022-04-01 14:57:59,627.5 lux
2022-04-01 14:58:00,625.0 lux
2022-04-01 14:58:01,623.2 lux
2022-04-01 14:58:02,619.8 lux
2022-04-01 14:58:03,619.2 lux
2022-04-01 14:58:04,619.2 lux
2022-04-01 14:58:05,617.5 lux
2022-04-01 14:58:06,616.3 lux
2022-04-01 14:58:07,613.4 lux
2022-04-01 14:58:08,612.3 lux
2022-04-01 14:58:09,610.6 lux
2022-04-01 14:58:10,608.3 lux
2022-04-01 14:58:11,607.7 lux
2022-04-01 14:58:12,607.7 lux
2022-04-01 14:58:13,607.7 lux
2022-04-01 14:58:14,605.6 lux
2022-04-01 14:58:15,604.8 lux
2022-04-01 14:58:16,604.8 lux
2022-04-01 14:58:17,604.8 lux
2022-04-01 14:58:18,604.8 lux
2022-04-01 14:58:19,602.2 lux
2022-04-01 14:58:20,601.9 lux
2022-04-01 14:58:21,601.9 lux
2022-04-01 14:58:22,601.9 lux
2022-04-01 14:58:23,599.3 lux
2022-04-01 14:58:24,599.0 lux
2022-04-01 14:58:25,599.0 lux
2022-04-01 14:58:26,599.0 lux
2022-04-01 14:58:27,599.0 lux
2022-04-01 14:58:28,599.0 lux
2022-04-01 14:58:29,599.0 lux
2022-04-01 14:58:30,599.0 lux
2022-04-01 14:58:31,599.0 lux
2022-04-01 14:58:32,599.0 lux
2022-04-01 14:58:33,599.0 lux
2022-04-01 14:58:34,599.0 lux
2022-04-01 14:58:35,599.0 lux
2022-04-01 14:58:36,599.9 lux
2022-04-01 14:58:37,604.8 lux
2022-04-01 14:58:38,613.4 lux
2022-04-01 14:58:39,616.3 lux
2022-04-01 14:58:40,616.3 lux
2022-04-01 14:58:41,619.2 lux
2022-04-01 14:58:42,630.1 lux
2022-04-01 14:58:43,631.0 lux
2022-04-01 14:58:44,640.5 lux
2022-04-01 14:58:45,630.1 lux
2022-04-01 14:58:46,631.9 lux
2022-04-01 14:58:47,648.0 lux
2022-04-01 14:58:48,643.4 lux
2022-04-01 14:58:49,636.5 lux
2022-04-01 14:58:50,634.8 lux
2022-04-01 14:58:51,633.6 lux
2022-04-01 14:58:52,634.8 lux
2022-04-01 14:58:53,640.5 lux
2022-04-01 14:58:54,645.7 lux
2022-04-01 14:58:55,650.3 lux
2022-04-01 14:58:56,663.0 lux
2022-04-01 14:58:57,672.2 lux
2022-04-01 14:58:58,660.1 lux
2022-04-01 14:58:59,670.5 lux
2022-04-01 14:59:00,678.0 lux
2022-04-01 14:59:01,674.5 lux
2022-04-01 14:59:02,679.7 lux
2022-04-01 14:59:03,675.1 lux
2022-04-01 14:59:04,672.2 lux
2022-04-01 14:59:05,667.2 lux
2022-04-01 14:59:06,672.6 lux
2022-04-01 14:59:07,673.9 lux
2022-04-01 14:59:08,675.1 lux
2022-04-01 14:59:09,679.7 lux
2022-04-01 14:59:10,681.1 lux
2022-04-01 14:59:11,684.6 lux
2022-04-01 14:59:12,685.4 lux
2022-04-01 14:59:13,686.3 lux
2022-04-01 14:59:14,689.8 lux
2022-04-01 14:59:15,691.2 lux
2022-04-01 14:59:16,693.8 lux
2022-04-01 14:59:17,693.2 lux
2022-04-01 14:59:18,691.2 lux
2022-04-01 14:59:19,694.9 lux
2022-04-01 14:59:20,697.0 lux
2022-04-01 14:59:21,697.8 lux
2022-04-01 14:59:22,698.4 lux
2022-04-01 14:59:23,694.9 lux
2022-04-01 14:59:24,696.7 lux
2022-04-01 14:59:25,695.2 lux
2022-04-01 14:59:26,694.1 lux
2022-04-01 14:59:27,699.0 lux
2022-04-01 14:59:28,694.9 lux
2022-04-01 14:59:29,698.7 lux
2022-04-01 14:59:30,704.2 lux
2022-04-01 14:59:31,705.6 lux
2022-04-01 14:59:32,702.4 lux
2022-04-01 14:59:33,698.7 lux
2022-04-01 14:59:34,704.2 lux
2022-04-01 14:59:35,703.9 lux
2022-04-01 14:59:36,702.7 lux
2022-04-01 14:59:37,702.7 lux
2022-04-01 14:59:38,703.9 lux
2022-04-01 14:59:39,707.3 lux
2022-04-01 14:59:40,708.5 lux
2022-04-01 14:59:41,708.5 lux
2022-04-01 14:59:42,708.5 lux
2022-04-01 14:59:43,708.5 lux
2022-04-01 14:59:44,708.5 lux
2022-04-01 14:59:45,708.5 lux
2022-04-01 14:59:46,709.6 lux
2022-04-01 14:59:47,709.8 lux
2022-04-01 14:59:48,706.4 lux
2022-04-01 14:59:49,708.5 lux
2022-04-01 14:59:50,708.5 lux
2022-04-01 14:59:51,708.5 lux
2022-04-01 14:59:52,708.5 lux
2022-04-01 14:59:53,709.1 lux
2022-04-01 14:59:54,712.5 lux
2022-04-01 14:59:55,714.2 lux
2022-04-01 14:59:56,716.5 lux
2022-04-01 14:59:57,719.2 lux
2022-04-01 14:59:58,717.1 lux
2022-04-01 14:59:59,718.6 lux
2022-04-01 15:00:00,720.0 lux
2022-04-01 15:00:01,719.7 lux
2022-04-01 15:00:02,717.1 lux
2022-04-01 15:00:03,720.0 lux
2022-04-01 15:00:04,724.9 lux
2022-04-01 15:00:05,728.4 lux
2022-04-01 15:00:06,727.8 lux
2022-04-01 15:00:07,728.6 lux
2022-04-01 15:00:08,731.5 lux
2022-04-01 15:00:09,731.2 lux
2022-04-01 15:00:10,730.4 lux
2022-04-01 15:00:11,735.7 lux
2022-04-01 15:00:12,735.4 lux
2022-04-01 15:00:13,734.7 lux
2022-04-01 15:00:14,737.3 lux
2022-04-01 15:00:15,737.3 lux
2022-04-01 15:00:16,741.3 lux
2022-04-01 15:00:17,743.0 lux
2022-04-01 15:00:18,743.0 lux
2022-04-01 15:00:19,743.0 lux
2022-04-01 15:00:20,747.1 lux
2022-04-01 15:00:21,748.8 lux
2022-04-01 15:00:22,748.8 lux
2022-04-01 15:00:23,748.8 lux
2022-04-01 15:00:24,752.8 lux
2022-04-01 15:00:25,754.6 lux
2022-04-01 15:00:26,760.3 lux
2022-04-01 15:00:27,762.6 lux
2022-04-01 15:00:28,766.1 lux
2022-04-01 15:00:29,766.1 lux
2022-04-01 15:00:30,765.4 lux
2022-04-01 15:00:31,762.4 lux
2022-04-01 15:00:32,766.1 lux
2022-04-01 15:00:33,766.1 lux
2022-04-01 15:00:34,766.7 lux
2022-04-01 15:00:35,773.6 lux
2022-04-01 15:00:36,777.6 lux
2022-04-01 15:00:37,773.1 lux
2022-04-01 15:00:38,771.8 lux
2022-04-01 15:00:39,774.1 lux
2022-04-01 15:00:40,781.1 lux
2022-04-01 15:00:41,778.8 lux
2022-04-01 15:00:42,777.6 lux
2022-04-01 15:00:43,775.7 lux
2022-04-01 15:00:44,771.8 lux
2022-04-01 15:00:45,781.1 lux
2022-04-01 15:00:46,776.4 lux
2022-04-01 15:00:47,771.8 lux
2022-04-01 15:00:48,775.3 lux
2022-04-01 15:00:49,773.0 lux
2022-04-01 15:00:50,777.6 lux
2022-04-01 15:00:51,781.6 lux
2022-04-01 15:00:52,780.5 lux
2022-04-01 15:00:53,783.4 lux
2022-04-01 15:00:54,783.4 lux
2022-04-01 15:00:55,783.4 lux
2022-04-01 15:00:56,783.4 lux
2022-04-01 15:00:57,783.4 lux
2022-04-01 15:00:58,778.2 lux
2022-04-01 15:00:59,777.6 lux
2022-04-01 15:01:00,777.6 lux
2022-04-01 15:01:01,777.6 lux
2022-04-01 15:01:02,777.6 lux
2022-04-01 15:01:03,777.6 lux
2022-04-01 15:01:04,780.5 lux
2022-04-01 15:01:05,779.3 lux
2022-04-01 15:01:06,777.6 lux
2022-04-01 15:01:07,777.6 lux
2022-04-01 15:01:08,777.6 lux
2022-04-01 15:01:09,777.6 lux
2022-04-01 15:01:10,777.6 lux
2022-04-01 15:01:11,771.8 lux
2022-04-01 15:01:12,774.7 lux
2022-04-01 15:01:13,777.6 lux
2022-04-01 15:01:14,772.4 lux
2022-04-01 15:01:15,782.2 lux
2022-04-01 15:01:16,775.3 lux
2022-04-01 15:01:17,778.2 lux
2022-04-01 15:01:18,783.4 lux
2022-04-01 15:01:19,771.8 lux
2022-04-01 15:01:20,774.1 lux
2022-04-01 15:01:21,774.1 lux
2022-04-01 15:01:22,771.8 lux
2022-04-01 15:01:23,770.7 lux
2022-04-01 15:01:24,763.8 lux
2022-04-01 15:01:25,763.8 lux
2022-04-01 15:01:26,766.1 lux
2022-04-01 15:01:27,760.3 lux
2022-04-01 15:01:28,760.3 lux
2022-04-01 15:01:29,760.3 lux
2022-04-01 15:01:30,755.8 lux
2022-04-01 15:01:31,754.6 lux
2022-04-01 15:01:32,754.6 lux
2022-04-01 15:01:33,751.1 lux
2022-04-01 15:01:34,748.8 lux
2022-04-01 15:01:35,751.1 lux
2022-04-01 15:01:36,762.6 lux
2022-04-01 15:01:37,762.6 lux
2022-04-01 15:01:38,755.7 lux
2022-04-01 15:01:39,748.8 lux
2022-04-01 15:01:40,747.2 lux
2022-04-01 15:01:41,743.0 lux
2022-04-01 15:01:42,739.0 lux
2022-04-01 15:01:43,734.7 lux
2022-04-01 15:01:44,734.4 lux
2022-04-01 15:01:45,734.4 lux
2022-04-01 15:01:46,732.4 lux
2022-04-01 15:01:47,729.2 lux
2022-04-01 15:01:48,731.5 lux
2022-04-01 15:01:49,732.8 lux
2022-04-01 15:01:50,734.4 lux
2022-04-01 15:01:51,734.1 lux
2022-04-01 15:01:52,733.2 lux
2022-04-01 15:01:53,737.3 lux
2022-04-01 15:01:54,737.3 lux
2022-04-01 15:01:55,733.1 lux
2022-04-01 15:01:56,739.0 lux
2022-04-01 15:01:57,740.2 lux
2022-04-01 15:01:58,737.3 lux
2022-04-01 15:01:59,737.9 lux
2022-04-01 15:02:00,743.0 lux
2022-04-01 15:02:01,743.0 lux
2022-04-01 15:02:02,743.0 lux
2022-04-01 15:02:03,747.2 lux
2022-04-01 15:02:04,740.4 lux
2022-04-01 15:02:05,737.9 lux
2022-04-01 15:02:06,746.5 lux
2022-04-01 15:02:07,753.4 lux
2022-04-01 15:02:08,753.9 lux
2022-04-01 15:02:09,750.9 lux
2022-04-01 15:02:10,751.1 lux
2022-04-01 15:02:11,728.6 lux
2022-04-01 15:02:12,720.8 lux
2022-04-01 15:02:13,725.2 lux
2022-04-01 15:02:14,720.6 lux
2022-04-01 15:02:15,716.3 lux
2022-04-01 15:02:16,722.9 lux
2022-04-01 15:02:17,727.5 lux
2022-04-01 15:02:18,745.6 lux
2022-04-01 15:02:19,758.7 lux
2022-04-01 15:02:20,747.5 lux
2022-04-01 15:02:21,743.6 lux
2022-04-01 15:02:22,754.6 lux
2022-04-01 15:02:23,754.6 lux
2022-04-01 15:02:24,736.1 lux
2022-04-01 15:02:25,733.8 lux
2022-04-01 15:02:26,747.6 lux
2022-04-01 15:02:27,763.5 lux
2022-04-01 15:02:28,754.6 lux
2022-04-01 15:02:29,750.7 lux
2022-04-01 15:02:30,751.9 lux
2022-04-01 15:02:31,740.7 lux
2022-04-01 15:02:32,737.3 lux
2022-04-01 15:02:33,737.3 lux
2022-04-01 15:02:34,737.3 lux
2022-04-01 15:02:35,737.3 lux
2022-04-01 15:02:36,737.9 lux
2022-04-01 15:02:37,743.0 lux
2022-04-01 15:02:38,743.0 lux
2022-04-01 15:02:39,746.7 lux
2022-04-01 15:02:40,748.2 lux
2022-04-01 15:02:41,741.3 lux
2022-04-01 15:02:42,740.2 lux
2022-04-01 15:02:43,743.0 lux
2022-04-01 15:02:44,737.9 lux
2022-04-01 15:02:45,737.3 lux
2022-04-01 15:02:46,737.3 lux
2022-04-01 15:02:47,737.3 lux
2022-04-01 15:02:48,737.9 lux
2022-04-01 15:02:49,744.8 lux
2022-04-01 15:02:50,748.8 lux
2022-04-01 15:02:51,744.8 lux
2022-04-01 15:02:52,754.0 lux
2022-04-01 15:02:53,762.0 lux
2022-04-01 15:02:54,766.1 lux
2022-04-01 15:02:55,766.1 lux
2022-04-01 15:02:56,766.1 lux
2022-04-01 15:02:57,772.5 lux
2022-04-01 15:02:58,777.6 lux
2022-04-01 15:02:59,774.7 lux
2022-04-01 15:03:00,780.2 lux
2022-04-01 15:03:01,783.4 lux
2022-04-01 15:03:02,785.7 lux
2022-04-01 15:03:03,789.1 lux
2022-04-01 15:03:04,789.1 lux
2022-04-01 15:03:05,789.1 lux
2022-04-01 15:03:06,793.0 lux
2022-04-01 15:03:07,806.9 lux
2022-04-01 15:03:08,807.7 lux
2022-04-01 15:03:09,805.4 lux
2022-04-01 15:03:10,802.6 lux
2022-04-01 15:03:11,806.4 lux
2022-04-01 15:03:12,811.0 lux
2022-04-01 15:03:13,824.8 lux
2022-04-01 15:03:14,831.7 lux
2022-04-01 15:03:15,835.2 lux
2022-04-01 15:03:16,835.2 lux
2022-04-01 15:03:17,847.9 lux
2022-04-01 15:03:18,854.8 lux
2022-04-01 15:03:19,864.6 lux
2022-04-01 15:03:20,869.8 lux
2022-04-01 15:03:21,875.5 lux
2022-04-01 15:03:22,881.3 lux
2022-04-01 15:03:23,887.0 lux
2022-04-01 15:03:24,900.5 lux
2022-04-01 15:03:25,904.3 lux
2022-04-01 15:03:26,909.0 lux
2022-04-01 15:03:27,924.5 lux
2022-04-01 15:03:28,927.4 lux
2022-04-01 15:03:29,937.6 lux
2022-04-01 15:03:30,949.2 lux
2022-04-01 15:03:31,947.3 lux
2022-04-01 15:03:32,950.4 lux
2022-04-01 15:03:33,956.2 lux
2022-04-01 15:03:34,967.1 lux
2022-04-01 15:03:35,982.1 lux
2022-04-01 15:03:36,992.6 lux
2022-04-01 15:03:37,1005.9 lux
2022-04-01 15:03:38,1009.7 lux
2022-04-01 15:03:39,1019.5 lux
2022-04-01 15:03:40,1033.3 lux
2022-04-01 15:03:41,1042.0 lux
2022-04-01 15:03:42,1047.7 lux
2022-04-01 15:03:43,1065.6 lux
2022-04-01 15:03:44,1065.6 lux
2022-04-01 15:03:45,1074.8 lux
2022-04-01 15:03:46,1086.5 lux
2022-04-01 15:03:47,1082.9 lux
2022-04-01 15:03:48,1092.5 lux
2022-04-01 15:03:49,1100.2 lux
2022-04-01 15:03:50,1101.3 lux
2022-04-01 15:03:51,1107.8 lux
2022-04-01 15:03:52,1111.7 lux
2022-04-01 15:03:53,1116.3 lux
2022-04-01 15:03:54,1141.1 lux
2022-04-01 15:03:55,1142.8 lux
2022-04-01 15:03:56,1134.7 lux
2022-04-01 15:03:57,1143.9 lux
2022-04-01 15:03:58,1137.0 lux
2022-04-01 15:03:59,1155.5 lux
2022-04-01 15:04:00,1169.3 lux
2022-04-01 15:04:01,1173.8 lux
2022-04-01 15:04:02,1198.1 lux
2022-04-01 15:04:03,1194.2 lux
2022-04-01 15:04:04,1228.5 lux
2022-04-01 15:04:05,1234.9 lux
2022-04-01 15:04:06,1244.8 lux
2022-04-01 15:04:07,1247.8 lux
2022-04-01 15:04:08,1254.5 lux
2022-04-01 15:04:09,1266.0 lux
2022-04-01 15:04:10,1278.7 lux
2022-04-01 15:04:11,1274.1 lux
2022-04-01 15:04:12,1273.5 lux
2022-04-01 15:04:13,1263.2 lux
2022-04-01 15:04:14,1256.3 lux
2022-04-01 15:04:15,1270.3 lux
2022-04-01 15:04:16,1278.7 lux
2022-04-01 15:04:17,1286.1 lux
2022-04-01 15:04:18,1280.4 lux
2022-04-01 15:04:19,1289.7 lux
2022-04-01 15:04:20,1304.3 lux
2022-04-01 15:04:21,1307.5 lux
2022-04-01 15:04:22,1303.3 lux
2022-04-01 15:04:23,1308.8 lux
2022-04-01 15:04:24,1310.7 lux
2022-04-01 15:04:25,1315.6 lux
2022-04-01 15:04:26,1324.2 lux
2022-04-01 15:04:27,1323.5 lux
2022-04-01 15:04:28,1321.3 lux
2022-04-01 15:04:29,1332.1 lux
2022-04-01 15:04:30,1336.9 lux
2022-04-01 15:04:31,1343.8 lux
2022-04-01 15:04:32,1353.6 lux
2022-04-01 15:04:33,1355.5 lux
2022-04-01 15:04:34,1367.4 lux
2022-04-01 15:04:35,1370.9 lux
2022-04-01 15:04:36,1373.0 lux
2022-04-01 15:04:37,1373.4 lux
2022-04-01 15:04:38,1370.9 lux
2022-04-01 15:04:39,1371.9 lux
2022-04-01 15:04:40,1376.6 lux
2022-04-01 15:04:41,1380.1 lux
2022-04-01 15:04:42,1382.4 lux
2022-04-01 15:04:43,1383.6 lux
2022-04-01 15:04:44,1388.2 lux
2022-04-01 15:04:45,1388.2 lux
2022-04-01 15:04:46,1392.2 lux
2022-04-01 15:04:47,1398.5 lux
2022-04-01 15:04:48,1396.0 lux
2022-04-01 15:04:49,1399.7 lux
2022-04-01 15:04:50,1395.1 lux
2022-04-01 15:04:51,1400.8 lux
2022-04-01 15:04:52,1405.4 lux
2022-04-01 15:04:53,1408.3 lux
2022-04-01 15:04:54,1411.2 lux
2022-04-01 15:04:55,1406.1 lux
2022-04-01 15:04:56,1411.2 lux
2022-04-01 15:04:57,1414.7 lux
2022-04-01 15:04:58,1412.4 lux
2022-04-01 15:04:59,1413.5 lux
2022-04-01 15:05:00,1424.6 lux
2022-04-01 15:05:01,1426.2 lux
2022-04-01 15:05:02,1429.6 lux
2022-04-01 15:05:03,1434.2 lux
2022-04-01 15:05:04,1427.3 lux
2022-04-01 15:05:05,1418.1 lux
2022-04-01 15:05:06,1403.9 lux
2022-04-01 15:05:07,1400.3 lux
2022-04-01 15:05:08,1405.4 lux
2022-04-01 15:05:09,1405.4 lux
2022-04-01 15:05:10,1409.3 lux
2022-04-01 15:05:11,1406.6 lux
2022-04-01 15:05:12,1406.6 lux
2022-04-01 15:05:13,1411.2 lux
2022-04-01 15:05:14,1403.9 lux
2022-04-01 15:05:15,1394.5 lux
2022-04-01 15:05:16,1395.2 lux
2022-04-01 15:05:17,1399.7 lux
2022-04-01 15:05:18,1399.7 lux
2022-04-01 15:05:19,1408.9 lux
2022-04-01 15:05:20,1397.4 lux
2022-04-01 15:05:21,1385.9 lux
