sep=,
2022-04-02 17:41:36,2810.9 lux
2022-04-02 17:41:37,2810.9 lux
2022-04-02 17:41:38,2810.9 lux
2022-04-02 17:41:39,2810.9 lux
2022-04-02 17:41:40,2810.9 lux
2022-04-02 17:41:41,2810.9 lux
2022-04-02 17:41:42,2810.9 lux
2022-04-02 17:41:43,2810.9 lux
2022-04-02 17:41:44,2810.9 lux
2022-04-02 17:41:45,2810.9 lux
2022-04-02 17:41:46,2810.9 lux
2022-04-02 17:41:47,2810.9 lux
2022-04-02 17:41:48,2810.9 lux
2022-04-02 17:41:49,2810.9 lux
2022-04-02 17:41:50,2810.9 lux
2022-04-02 17:41:51,2810.9 lux
2022-04-02 17:41:52,2810.9 lux
2022-04-02 17:41:53,2810.9 lux
2022-04-02 17:41:54,2810.9 lux
2022-04-02 17:41:55,2810.9 lux
2022-04-02 17:41:56,2810.9 lux
2022-04-02 17:41:57,2810.9 lux
2022-04-02 17:41:58,2810.9 lux
2022-04-02 17:41:59,2810.9 lux
2022-04-02 17:42:00,2810.9 lux
2022-04-02 17:42:01,2810.9 lux
2022-04-02 17:42:02,2810.9 lux
2022-04-02 17:42:03,2810.9 lux
2022-04-02 17:42:04,2810.9 lux
2022-04-02 17:42:05,2810.9 lux
2022-04-02 17:42:06,2810.9 lux
2022-04-02 17:42:07,2810.9 lux
2022-04-02 17:42:08,2810.9 lux
2022-04-02 17:42:09,2810.9 lux
2022-04-02 17:42:10,2810.9 lux
2022-04-02 17:42:11,2810.9 lux
2022-04-02 17:42:12,2810.9 lux
2022-04-02 17:42:13,2810.9 lux
2022-04-02 17:42:14,2810.9 lux
2022-04-02 17:42:15,2810.9 lux
2022-04-02 17:42:16,2810.9 lux
2022-04-02 17:42:17,2810.9 lux
2022-04-02 17:42:18,2810.9 lux
2022-04-02 17:42:19,2810.9 lux
2022-04-02 17:42:20,2810.9 lux
2022-04-02 17:42:21,2810.9 lux
2022-04-02 17:42:22,2810.9 lux
2022-04-02 17:42:23,2810.9 lux
2022-04-02 17:42:24,2810.9 lux
2022-04-02 17:42:25,2810.9 lux
2022-04-02 17:42:26,2810.9 lux
2022-04-02 17:42:27,2810.9 lux
2022-04-02 17:42:28,2808.6 lux
2022-04-02 17:42:29,2799.4 lux
2022-04-02 17:42:30,2806.3 lux
2022-04-02 17:42:31,2801.7 lux
2022-04-02 17:42:32,2801.7 lux
2022-04-02 17:42:33,2806.3 lux
2022-04-02 17:42:34,2799.4 lux
2022-04-02 17:42:35,2799.4 lux
2022-04-02 17:42:36,2797.1 lux
2022-04-02 17:42:37,2787.8 lux
2022-04-02 17:42:38,2787.8 lux
2022-04-02 17:42:39,2787.8 lux
2022-04-02 17:42:40,2787.8 lux
2022-04-02 17:42:41,2787.8 lux
2022-04-02 17:42:42,2787.8 lux
2022-04-02 17:42:43,2787.8 lux
2022-04-02 17:42:44,2787.8 lux
2022-04-02 17:42:45,2787.8 lux
2022-04-02 17:42:46,2787.8 lux
2022-04-02 17:42:47,2787.8 lux
2022-04-02 17:42:48,2778.6 lux
2022-04-02 17:42:49,2783.2 lux
2022-04-02 17:42:50,2783.2 lux
2022-04-02 17:42:51,2778.6 lux
2022-04-02 17:42:52,2776.3 lux
2022-04-02 17:42:53,2776.3 lux
2022-04-02 17:42:54,2776.3 lux
2022-04-02 17:42:55,2776.3 lux
2022-04-02 17:42:56,2776.3 lux
2022-04-02 17:42:57,2776.3 lux
2022-04-02 17:42:58,2769.4 lux
2022-04-02 17:42:59,2774.0 lux
2022-04-02 17:43:00,2766.0 lux
2022-04-02 17:43:01,2764.8 lux
2022-04-02 17:43:02,2764.8 lux
2022-04-02 17:43:03,2764.8 lux
2022-04-02 17:43:04,2754.4 lux
2022-04-02 17:43:05,2749.8 lux
2022-04-02 17:43:06,2741.8 lux
2022-04-02 17:43:07,2741.8 lux
2022-04-02 17:43:08,2740.6 lux
2022-04-02 17:43:09,2730.2 lux
2022-04-02 17:43:10,2730.2 lux
2022-04-02 17:43:11,2730.2 lux
2022-04-02 17:43:12,2729.1 lux
2022-04-02 17:43:13,2715.3 lux
2022-04-02 17:43:14,2701.4 lux
2022-04-02 17:43:15,2703.7 lux
2022-04-02 17:43:16,2707.2 lux
2022-04-02 17:43:17,2700.3 lux
2022-04-02 17:43:18,2689.9 lux
2022-04-02 17:43:19,2687.6 lux
2022-04-02 17:43:20,2684.2 lux
2022-04-02 17:43:21,2684.2 lux
2022-04-02 17:43:22,2678.4 lux
2022-04-02 17:43:23,2672.6 lux
2022-04-02 17:43:24,2673.8 lux
2022-04-02 17:43:25,2680.7 lux
2022-04-02 17:43:26,2678.4 lux
2022-04-02 17:43:27,2684.2 lux
2022-04-02 17:43:28,2684.2 lux
2022-04-02 17:43:29,2680.7 lux
2022-04-02 17:43:30,2672.6 lux
2022-04-02 17:43:31,2672.6 lux
2022-04-02 17:43:32,2663.4 lux
2022-04-02 17:43:33,2661.1 lux
2022-04-02 17:43:34,2661.1 lux
2022-04-02 17:43:35,2661.1 lux
2022-04-02 17:43:36,2661.1 lux
2022-04-02 17:43:37,2661.1 lux
2022-04-02 17:43:38,2656.5 lux
2022-04-02 17:43:39,2649.6 lux
2022-04-02 17:43:40,2658.8 lux
2022-04-02 17:43:41,2649.6 lux
2022-04-02 17:43:42,2640.4 lux
2022-04-02 17:43:43,2626.6 lux
2022-04-02 17:43:44,2617.3 lux
2022-04-02 17:43:45,2617.3 lux
2022-04-02 17:43:46,2622.0 lux
2022-04-02 17:43:47,2622.0 lux
2022-04-02 17:43:48,2617.3 lux
2022-04-02 17:43:49,2615.0 lux
2022-04-02 17:43:50,2615.0 lux
2022-04-02 17:43:51,2608.1 lux
2022-04-02 17:43:52,2603.5 lux
2022-04-02 17:43:53,2603.5 lux
2022-04-02 17:43:54,2598.9 lux
2022-04-02 17:43:55,2598.9 lux
2022-04-02 17:43:56,2594.3 lux
2022-04-02 17:43:57,2589.7 lux
2022-04-02 17:43:58,2580.5 lux
2022-04-02 17:43:59,2573.6 lux
2022-04-02 17:44:00,2578.2 lux
2022-04-02 17:44:01,2582.8 lux
2022-04-02 17:44:02,2587.4 lux
2022-04-02 17:44:03,2587.4 lux
2022-04-02 17:44:04,2592.0 lux
2022-04-02 17:44:05,2589.7 lux
2022-04-02 17:44:06,2572.4 lux
2022-04-02 17:44:07,2569.0 lux
2022-04-02 17:44:08,2573.6 lux
2022-04-02 17:44:09,2539.0 lux
2022-04-02 17:44:10,2527.5 lux
2022-04-02 17:44:11,2517.1 lux
2022-04-02 17:44:12,2530.9 lux
2022-04-02 17:44:13,2533.2 lux
2022-04-02 17:44:14,2512.5 lux
2022-04-02 17:44:15,2488.3 lux
2022-04-02 17:44:16,2480.3 lux
2022-04-02 17:44:17,2478.0 lux
2022-04-02 17:44:18,2481.4 lux
2022-04-02 17:44:19,2476.8 lux
2022-04-02 17:44:20,2472.2 lux
2022-04-02 17:44:21,2456.1 lux
2022-04-02 17:44:22,2465.3 lux
2022-04-02 17:44:23,2465.3 lux
2022-04-02 17:44:24,2465.3 lux
2022-04-02 17:44:25,2454.9 lux
2022-04-02 17:44:26,2450.3 lux
2022-04-02 17:44:27,2436.5 lux
2022-04-02 17:44:28,2430.7 lux
2022-04-02 17:44:29,2420.4 lux
2022-04-02 17:44:30,2415.7 lux
2022-04-02 17:44:31,2413.4 lux
2022-04-02 17:44:32,2403.1 lux
2022-04-02 17:44:33,2395.0 lux
2022-04-02 17:44:34,2388.1 lux
2022-04-02 17:44:35,2390.4 lux
2022-04-02 17:44:36,2384.6 lux
2022-04-02 17:44:37,2384.6 lux
2022-04-02 17:44:38,2375.4 lux
2022-04-02 17:44:39,2380.0 lux
2022-04-02 17:44:40,2359.3 lux
2022-04-02 17:44:41,2359.3 lux
2022-04-02 17:44:42,2340.9 lux
2022-04-02 17:44:43,2345.5 lux
2022-04-02 17:44:44,2352.4 lux
2022-04-02 17:44:45,2343.2 lux
2022-04-02 17:44:46,2327.0 lux
2022-04-02 17:44:47,2322.4 lux
2022-04-02 17:44:48,2315.5 lux
2022-04-02 17:44:49,2315.5 lux
2022-04-02 17:44:50,2313.2 lux
2022-04-02 17:44:51,2304.0 lux
2022-04-02 17:44:52,2297.1 lux
2022-04-02 17:44:53,2292.5 lux
2022-04-02 17:44:54,2292.5 lux
2022-04-02 17:44:55,2287.9 lux
2022-04-02 17:44:56,2287.9 lux
2022-04-02 17:44:57,2274.0 lux
2022-04-02 17:44:58,2269.4 lux
2022-04-02 17:44:59,2269.4 lux
2022-04-02 17:45:00,2262.5 lux
2022-04-02 17:45:01,2248.7 lux
2022-04-02 17:45:02,2246.4 lux
2022-04-02 17:45:03,2241.8 lux
2022-04-02 17:45:04,2241.8 lux
2022-04-02 17:45:05,2228.0 lux
2022-04-02 17:45:06,2230.3 lux
2022-04-02 17:45:07,2216.4 lux
2022-04-02 17:45:08,2217.6 lux
2022-04-02 17:45:09,2211.8 lux
2022-04-02 17:45:10,2210.7 lux
2022-04-02 17:45:11,2196.9 lux
2022-04-02 17:45:12,2200.3 lux
2022-04-02 17:45:13,2195.7 lux
2022-04-02 17:45:14,2187.6 lux
2022-04-02 17:45:15,2177.3 lux
2022-04-02 17:45:16,2165.8 lux
2022-04-02 17:45:17,2162.3 lux
2022-04-02 17:45:18,2172.7 lux
2022-04-02 17:45:19,2153.1 lux
2022-04-02 17:45:20,2171.5 lux
2022-04-02 17:45:21,2157.7 lux
2022-04-02 17:45:22,2133.5 lux
2022-04-02 17:45:23,2124.3 lux
2022-04-02 17:45:24,2113.9 lux
2022-04-02 17:45:25,2111.6 lux
2022-04-02 17:45:26,2117.4 lux
2022-04-02 17:45:27,2104.7 lux
2022-04-02 17:45:28,2096.6 lux
2022-04-02 17:45:29,2104.7 lux
2022-04-02 17:45:30,2118.5 lux
2022-04-02 17:45:31,2109.3 lux
2022-04-02 17:45:32,2067.8 lux
2022-04-02 17:45:33,2010.2 lux
2022-04-02 17:45:34,2042.5 lux
2022-04-02 17:45:35,2027.5 lux
2022-04-02 17:45:36,2027.5 lux
2022-04-02 17:45:37,2043.6 lux
2022-04-02 17:45:38,2033.3 lux
2022-04-02 17:45:39,2044.8 lux
2022-04-02 17:45:40,2013.7 lux
2022-04-02 17:45:41,2006.8 lux
2022-04-02 17:45:42,2002.2 lux
2022-04-02 17:45:43,1972.2 lux
2022-04-02 17:45:44,1972.2 lux
2022-04-02 17:45:45,1965.3 lux
2022-04-02 17:45:46,1933.1 lux
2022-04-02 17:45:47,1942.3 lux
2022-04-02 17:45:48,1896.2 lux
2022-04-02 17:45:49,1889.3 lux
2022-04-02 17:45:50,1893.9 lux
2022-04-02 17:45:51,1880.1 lux
2022-04-02 17:45:52,1884.7 lux
2022-04-02 17:45:53,1870.8 lux
2022-04-02 17:45:54,1875.5 lux
2022-04-02 17:45:55,1866.2 lux
2022-04-02 17:45:56,1861.6 lux
2022-04-02 17:45:57,1854.7 lux
2022-04-02 17:45:58,1845.5 lux
2022-04-02 17:45:59,1838.6 lux
2022-04-02 17:46:00,1824.8 lux
2022-04-02 17:46:01,1824.8 lux
2022-04-02 17:46:02,1810.9 lux
2022-04-02 17:46:03,1797.1 lux
2022-04-02 17:46:04,1801.7 lux
2022-04-02 17:46:05,1781.0 lux
2022-04-02 17:46:06,1734.9 lux
2022-04-02 17:46:07,1718.8 lux
2022-04-02 17:46:08,1723.4 lux
2022-04-02 17:46:09,1723.4 lux
2022-04-02 17:46:10,1718.8 lux
2022-04-02 17:46:11,1729.2 lux
2022-04-02 17:46:12,1732.6 lux
2022-04-02 17:46:13,1693.4 lux
2022-04-02 17:46:14,1670.4 lux
2022-04-02 17:46:15,1669.2 lux
2022-04-02 17:46:16,1658.9 lux
2022-04-02 17:46:17,1635.8 lux
2022-04-02 17:46:18,1653.1 lux
2022-04-02 17:46:19,1632.4 lux
2022-04-02 17:46:20,1648.5 lux
2022-04-02 17:46:21,1658.9 lux
2022-04-02 17:46:22,1669.2 lux
2022-04-02 17:46:23,1714.2 lux
2022-04-02 17:46:24,1669.2 lux
2022-04-02 17:46:25,1630.1 lux
2022-04-02 17:46:26,1615.1 lux
2022-04-02 17:46:27,1548.3 lux
2022-04-02 17:46:28,1569.0 lux
2022-04-02 17:46:29,1543.7 lux
2022-04-02 17:46:30,1542.5 lux
2022-04-02 17:46:31,1521.8 lux
2022-04-02 17:46:32,1520.6 lux
2022-04-02 17:46:33,1532.2 lux
2022-04-02 17:46:34,1519.5 lux
2022-04-02 17:46:35,1526.4 lux
2022-04-02 17:46:36,1501.1 lux
2022-04-02 17:46:37,1497.6 lux
2022-04-02 17:46:38,1465.9 lux
2022-04-02 17:46:39,1471.7 lux
2022-04-02 17:46:40,1456.1 lux
2022-04-02 17:46:41,1442.9 lux
2022-04-02 17:46:42,1433.7 lux
2022-04-02 17:46:43,1423.3 lux
2022-04-02 17:46:44,1414.7 lux
2022-04-02 17:46:45,1423.9 lux
2022-04-02 17:46:46,1423.9 lux
2022-04-02 17:46:47,1437.7 lux
2022-04-02 17:46:48,1426.2 lux
2022-04-02 17:46:49,1414.7 lux
2022-04-02 17:46:50,1404.3 lux
2022-04-02 17:46:51,1399.7 lux
2022-04-02 17:46:52,1387.0 lux
2022-04-02 17:46:53,1377.8 lux
2022-04-02 17:46:54,1370.9 lux
2022-04-02 17:46:55,1370.9 lux
2022-04-02 17:46:56,1365.1 lux
2022-04-02 17:46:57,1365.1 lux
2022-04-02 17:46:58,1365.1 lux
2022-04-02 17:46:59,1355.9 lux
2022-04-02 17:47:00,1347.8 lux
2022-04-02 17:47:01,1345.5 lux
2022-04-02 17:47:02,1342.1 lux
2022-04-02 17:47:03,1337.5 lux
2022-04-02 17:47:04,1335.2 lux
2022-04-02 17:47:05,1330.6 lux
2022-04-02 17:47:06,1327.1 lux
2022-04-02 17:47:07,1324.8 lux
2022-04-02 17:47:08,1319.0 lux
2022-04-02 17:47:09,1316.7 lux
2022-04-02 17:47:10,1313.3 lux
2022-04-02 17:47:11,1308.7 lux
2022-04-02 17:47:12,1300.6 lux
2022-04-02 17:47:13,1296.0 lux
2022-04-02 17:47:14,1296.0 lux
2022-04-02 17:47:15,1296.0 lux
2022-04-02 17:47:16,1294.8 lux
2022-04-02 17:47:17,1286.2 lux
2022-04-02 17:47:18,1287.4 lux
2022-04-02 17:47:19,1276.4 lux
2022-04-02 17:47:20,1277.0 lux
2022-04-02 17:47:21,1267.2 lux
2022-04-02 17:47:22,1264.3 lux
2022-04-02 17:47:23,1261.4 lux
2022-04-02 17:47:24,1255.7 lux
2022-04-02 17:47:25,1248.2 lux
2022-04-02 17:47:26,1241.3 lux
2022-04-02 17:47:27,1238.4 lux
2022-04-02 17:47:28,1238.4 lux
2022-04-02 17:47:29,1238.4 lux
2022-04-02 17:47:30,1235.5 lux
2022-04-02 17:47:31,1232.6 lux
2022-04-02 17:47:32,1237.2 lux
2022-04-02 17:47:33,1234.4 lux
2022-04-02 17:47:34,1235.5 lux
2022-04-02 17:47:35,1232.6 lux
2022-04-02 17:47:36,1232.1 lux
2022-04-02 17:47:37,1226.9 lux
2022-04-02 17:47:38,1226.9 lux
2022-04-02 17:47:39,1226.9 lux
2022-04-02 17:47:40,1226.3 lux
2022-04-02 17:47:41,1222.8 lux
2022-04-02 17:47:42,1224.0 lux
2022-04-02 17:47:43,1221.1 lux
2022-04-02 17:47:44,1221.1 lux
2022-04-02 17:47:45,1219.4 lux
2022-04-02 17:47:46,1215.4 lux
2022-04-02 17:47:47,1211.9 lux
2022-04-02 17:47:48,1209.6 lux
2022-04-02 17:47:49,1209.6 lux
2022-04-02 17:47:50,1202.7 lux
2022-04-02 17:47:51,1195.8 lux
2022-04-02 17:47:52,1198.1 lux
2022-04-02 17:47:53,1191.2 lux
2022-04-02 17:47:54,1191.2 lux
2022-04-02 17:47:55,1187.7 lux
2022-04-02 17:47:56,1194.6 lux
2022-04-02 17:47:57,1186.6 lux
2022-04-02 17:47:58,1184.3 lux
2022-04-02 17:47:59,1177.3 lux
2022-04-02 17:48:00,1179.6 lux
2022-04-02 17:48:01,1180.8 lux
2022-04-02 17:48:02,1180.8 lux
2022-04-02 17:48:03,1180.8 lux
2022-04-02 17:48:04,1180.8 lux
2022-04-02 17:48:05,1175.0 lux
2022-04-02 17:48:06,1172.7 lux
2022-04-02 17:48:07,1169.3 lux
2022-04-02 17:48:08,1164.7 lux
2022-04-02 17:48:09,1148.5 lux
2022-04-02 17:48:10,1157.8 lux
2022-04-02 17:48:11,1164.7 lux
2022-04-02 17:48:12,1164.7 lux
2022-04-02 17:48:13,1163.5 lux
2022-04-02 17:48:14,1158.9 lux
2022-04-02 17:48:15,1155.5 lux
2022-04-02 17:48:16,1153.2 lux
2022-04-02 17:48:17,1140.5 lux
2022-04-02 17:48:18,1140.5 lux
2022-04-02 17:48:19,1143.4 lux
2022-04-02 17:48:20,1142.2 lux
2022-04-02 17:48:21,1144.5 lux
2022-04-02 17:48:22,1138.2 lux
2022-04-02 17:48:23,1143.4 lux
2022-04-02 17:48:24,1144.5 lux
2022-04-02 17:48:25,1141.6 lux
2022-04-02 17:48:26,1146.2 lux
2022-04-02 17:48:27,1143.4 lux
2022-04-02 17:48:28,1144.5 lux
2022-04-02 17:48:29,1141.6 lux
2022-04-02 17:48:30,1144.5 lux
2022-04-02 17:48:31,1137.6 lux
2022-04-02 17:48:32,1134.7 lux
2022-04-02 17:48:33,1134.1 lux
2022-04-02 17:48:34,1129.0 lux
2022-04-02 17:48:35,1129.0 lux
2022-04-02 17:48:36,1133.0 lux
2022-04-02 17:48:37,1124.9 lux
2022-04-02 17:48:38,1129.0 lux
2022-04-02 17:48:39,1129.0 lux
2022-04-02 17:48:40,1129.0 lux
2022-04-02 17:48:41,1127.8 lux
2022-04-02 17:48:42,1119.2 lux
2022-04-02 17:48:43,1120.3 lux
2022-04-02 17:48:44,1117.4 lux
2022-04-02 17:48:45,1122.6 lux
2022-04-02 17:48:46,1121.5 lux
2022-04-02 17:48:47,1120.3 lux
2022-04-02 17:48:48,1119.2 lux
2022-04-02 17:48:49,1122.0 lux
2022-04-02 17:48:50,1117.4 lux
2022-04-02 17:48:51,1119.7 lux
2022-04-02 17:48:52,1116.3 lux
2022-04-02 17:48:53,1116.3 lux
2022-04-02 17:48:54,1117.4 lux
2022-04-02 17:48:55,1117.4 lux
2022-04-02 17:48:56,1114.0 lux
2022-04-02 17:48:57,1116.3 lux
2022-04-02 17:48:58,1111.7 lux
2022-04-02 17:48:59,1111.7 lux
2022-04-02 17:49:00,1111.7 lux
2022-04-02 17:49:01,1111.7 lux
2022-04-02 17:49:02,1107.1 lux
2022-04-02 17:49:03,1109.4 lux
2022-04-02 17:49:04,1105.9 lux
2022-04-02 17:49:05,1105.9 lux
2022-04-02 17:49:06,1105.9 lux
2022-04-02 17:49:07,1105.9 lux
2022-04-02 17:49:08,1105.9 lux
2022-04-02 17:49:09,1105.9 lux
2022-04-02 17:49:10,1105.9 lux
2022-04-02 17:49:11,1105.9 lux
2022-04-02 17:49:12,1105.9 lux
2022-04-02 17:49:13,1110.5 lux
2022-04-02 17:49:14,1111.7 lux
2022-04-02 17:49:15,1111.7 lux
2022-04-02 17:49:16,1111.7 lux
2022-04-02 17:49:17,1116.3 lux
2022-04-02 17:49:18,1112.8 lux
2022-04-02 17:49:19,1115.7 lux
2022-04-02 17:49:20,1114.6 lux
2022-04-02 17:49:21,1117.4 lux
2022-04-02 17:49:22,1122.0 lux
2022-04-02 17:49:23,1119.2 lux
2022-04-02 17:49:24,1123.2 lux
2022-04-02 17:49:25,1123.2 lux
2022-04-02 17:49:26,1122.6 lux
2022-04-02 17:49:27,1117.4 lux
2022-04-02 17:49:28,1120.3 lux
2022-04-02 17:49:29,1123.2 lux
2022-04-02 17:49:30,1128.4 lux
2022-04-02 17:49:31,1129.0 lux
2022-04-02 17:49:32,1129.0 lux
2022-04-02 17:49:33,1129.0 lux
2022-04-02 17:49:34,1123.8 lux
2022-04-02 17:49:35,1123.2 lux
2022-04-02 17:49:36,1123.2 lux
2022-04-02 17:49:37,1123.2 lux
2022-04-02 17:49:38,1123.2 lux
2022-04-02 17:49:39,1124.9 lux
2022-04-02 17:49:40,1129.0 lux
2022-04-02 17:49:41,1129.0 lux
2022-04-02 17:49:42,1134.1 lux
2022-04-02 17:49:43,1134.7 lux
2022-04-02 17:49:44,1137.6 lux
2022-04-02 17:49:45,1140.5 lux
2022-04-02 17:49:46,1140.5 lux
2022-04-02 17:49:47,1140.5 lux
2022-04-02 17:49:48,1137.6 lux
2022-04-02 17:49:49,1138.8 lux
2022-04-02 17:49:50,1140.5 lux
2022-04-02 17:49:51,1140.5 lux
2022-04-02 17:49:52,1138.2 lux
2022-04-02 17:49:53,1138.2 lux
2022-04-02 17:49:54,1140.5 lux
2022-04-02 17:49:55,1131.3 lux
2022-04-02 17:49:56,1142.8 lux
2022-04-02 17:49:57,1146.2 lux
2022-04-02 17:49:58,1150.8 lux
2022-04-02 17:49:59,1152.0 lux
2022-04-02 17:50:00,1152.0 lux
2022-04-02 17:50:01,1152.0 lux
2022-04-02 17:50:02,1152.0 lux
2022-04-02 17:50:03,1152.0 lux
2022-04-02 17:50:04,1152.0 lux
2022-04-02 17:50:05,1148.5 lux
2022-04-02 17:50:06,1146.2 lux
2022-04-02 17:50:07,1145.1 lux
2022-04-02 17:50:08,1142.8 lux
2022-04-02 17:50:09,1146.2 lux
2022-04-02 17:50:10,1146.2 lux
2022-04-02 17:50:11,1147.4 lux
2022-04-02 17:50:12,1149.7 lux
2022-04-02 17:50:13,1149.7 lux
2022-04-02 17:50:14,1147.4 lux
2022-04-02 17:50:15,1146.2 lux
2022-04-02 17:50:16,1146.2 lux
2022-04-02 17:50:17,1146.2 lux
2022-04-02 17:50:18,1146.2 lux
2022-04-02 17:50:19,1147.4 lux
2022-04-02 17:50:20,1149.7 lux
2022-04-02 17:50:21,1149.1 lux
2022-04-02 17:50:22,1148.0 lux
2022-04-02 17:50:23,1150.8 lux
2022-04-02 17:50:24,1146.2 lux
2022-04-02 17:50:25,1146.2 lux
2022-04-02 17:50:26,1146.2 lux
2022-04-02 17:50:27,1145.7 lux
2022-04-02 17:50:28,1142.2 lux
2022-04-02 17:50:29,1146.2 lux
2022-04-02 17:50:30,1146.2 lux
2022-04-02 17:50:31,1141.1 lux
2022-04-02 17:50:32,1140.5 lux
2022-04-02 17:50:33,1140.5 lux
2022-04-02 17:50:34,1144.5 lux
2022-04-02 17:50:35,1146.2 lux
2022-04-02 17:50:36,1146.2 lux
2022-04-02 17:50:37,1146.2 lux
2022-04-02 17:50:38,1146.2 lux
2022-04-02 17:50:39,1146.2 lux
2022-04-02 17:50:40,1146.2 lux
2022-04-02 17:50:41,1146.2 lux
2022-04-02 17:50:42,1142.2 lux
2022-04-02 17:50:43,1140.5 lux
2022-04-02 17:50:44,1138.8 lux
2022-04-02 17:50:45,1134.7 lux
2022-04-02 17:50:46,1138.8 lux
2022-04-02 17:50:47,1140.5 lux
2022-04-02 17:50:48,1140.5 lux
2022-04-02 17:50:49,1140.5 lux
2022-04-02 17:50:50,1140.5 lux
2022-04-02 17:50:51,1140.5 lux
2022-04-02 17:50:52,1140.5 lux
2022-04-02 17:50:53,1140.5 lux
2022-04-02 17:50:54,1140.5 lux
2022-04-02 17:50:55,1140.5 lux
2022-04-02 17:50:56,1140.5 lux
2022-04-02 17:50:57,1138.2 lux
2022-04-02 17:50:58,1134.7 lux
2022-04-02 17:50:59,1134.7 lux
2022-04-02 17:51:00,1134.7 lux
2022-04-02 17:51:01,1137.0 lux
2022-04-02 17:51:02,1140.5 lux
2022-04-02 17:51:03,1145.1 lux
2022-04-02 17:51:04,1137.0 lux
2022-04-02 17:51:05,1148.5 lux
2022-04-02 17:51:06,1148.5 lux
2022-04-02 17:51:07,1146.2 lux
2022-04-02 17:51:08,1149.7 lux
2022-04-02 17:51:09,1142.8 lux
2022-04-02 17:51:10,1149.7 lux
2022-04-02 17:51:11,1147.4 lux
2022-04-02 17:51:12,1150.8 lux
2022-04-02 17:51:13,1143.9 lux
2022-04-02 17:51:14,1140.5 lux
2022-04-02 17:51:15,1145.1 lux
2022-04-02 17:51:16,1140.5 lux
2022-04-02 17:51:17,1142.8 lux
2022-04-02 17:51:18,1142.8 lux
2022-04-02 17:51:19,1145.1 lux
2022-04-02 17:51:20,1137.0 lux
2022-04-02 17:51:21,1148.0 lux
2022-04-02 17:51:22,1152.0 lux
2022-04-02 17:51:23,1148.0 lux
2022-04-02 17:51:24,1141.1 lux
2022-04-02 17:51:25,1142.2 lux
2022-04-02 17:51:26,1146.2 lux
2022-04-02 17:51:27,1142.2 lux
2022-04-02 17:51:28,1139.9 lux
2022-04-02 17:51:29,1138.2 lux
2022-04-02 17:51:30,1143.4 lux
2022-04-02 17:51:31,1148.5 lux
2022-04-02 17:51:32,1157.2 lux
2022-04-02 17:51:33,1154.3 lux
2022-04-02 17:51:34,1149.1 lux
2022-04-02 17:51:35,1148.0 lux
2022-04-02 17:51:36,1157.2 lux
2022-04-02 17:51:37,1160.1 lux
2022-04-02 17:51:38,1154.9 lux
2022-04-02 17:51:39,1157.8 lux
2022-04-02 17:51:40,1162.9 lux
2022-04-02 17:51:41,1161.8 lux
2022-04-02 17:51:42,1157.8 lux
2022-04-02 17:51:43,1161.8 lux
2022-04-02 17:51:44,1172.2 lux
2022-04-02 17:51:45,1162.9 lux
2022-04-02 17:51:46,1166.4 lux
2022-04-02 17:51:47,1161.8 lux
2022-04-02 17:51:48,1164.7 lux
2022-04-02 17:51:49,1173.3 lux
2022-04-02 17:51:50,1177.9 lux
2022-04-02 17:51:51,1174.5 lux
2022-04-02 17:51:52,1173.9 lux
2022-04-02 17:51:53,1185.4 lux
2022-04-02 17:51:54,1183.1 lux
2022-04-02 17:51:55,1190.0 lux
2022-04-02 17:51:56,1192.3 lux
2022-04-02 17:51:57,1185.4 lux
2022-04-02 17:51:58,1183.1 lux
2022-04-02 17:51:59,1196.9 lux
2022-04-02 17:52:00,1199.2 lux
2022-04-02 17:52:01,1208.4 lux
2022-04-02 17:52:02,1208.4 lux
2022-04-02 17:52:03,1208.4 lux
2022-04-02 17:52:04,1199.2 lux
2022-04-02 17:52:05,1206.1 lux
2022-04-02 17:52:06,1208.4 lux
2022-04-02 17:52:07,1198.1 lux
2022-04-02 17:52:08,1207.3 lux
2022-04-02 17:52:09,1220.0 lux
2022-04-02 17:52:10,1215.4 lux
2022-04-02 17:52:11,1215.4 lux
2022-04-02 17:52:12,1224.6 lux
2022-04-02 17:52:13,1215.4 lux
2022-04-02 17:52:14,1210.8 lux
2022-04-02 17:52:15,1203.8 lux
2022-04-02 17:52:16,1217.7 lux
2022-04-02 17:52:17,1205.0 lux
2022-04-02 17:52:18,1216.5 lux
2022-04-02 17:52:19,1220.0 lux
2022-04-02 17:52:20,1220.0 lux
2022-04-02 17:52:21,1232.6 lux
2022-04-02 17:52:22,1234.4 lux
2022-04-02 17:52:23,1235.5 lux
2022-04-02 17:52:24,1232.6 lux
2022-04-02 17:52:25,1237.8 lux
2022-04-02 17:52:26,1236.7 lux
2022-04-02 17:52:27,1232.6 lux
2022-04-02 17:52:28,1236.7 lux
2022-04-02 17:52:29,1239.0 lux
2022-04-02 17:52:30,1244.2 lux
2022-04-02 17:52:31,1247.0 lux
2022-04-02 17:52:32,1245.9 lux
2022-04-02 17:52:33,1249.3 lux
2022-04-02 17:52:34,1251.6 lux
2022-04-02 17:52:35,1255.7 lux
2022-04-02 17:52:36,1255.7 lux
2022-04-02 17:52:37,1260.3 lux
2022-04-02 17:52:38,1257.4 lux
2022-04-02 17:52:39,1258.6 lux
2022-04-02 17:52:40,1259.7 lux
2022-04-02 17:52:41,1261.4 lux
