sep=,
2022-04-02 14:08:26,1.0044 Vrms
2022-04-02 14:08:27,0.9968 Vrms
2022-04-02 14:08:28,1.0034 Vrms
2022-04-02 14:08:29,1.0396 Vrms
2022-04-02 14:08:30,1.0409 Vrms
2022-04-02 14:08:31,0.9710 Vrms
2022-04-02 14:08:32,1.0360 Vrms
2022-04-02 14:08:33,1.0139 Vrms
2022-04-02 14:08:34,1.0045 Vrms
2022-04-02 14:08:35,1.0637 Vrms
2022-04-02 14:08:36,1.0447 Vrms
2022-04-02 14:08:37,1.0287 Vrms
2022-04-02 14:08:38,0.9773 Vrms
2022-04-02 14:08:39,1.0386 Vrms
2022-04-02 14:08:40,0.9794 Vrms
2022-04-02 14:08:41,0.9881 Vrms
2022-04-02 14:08:42,0.9987 Vrms
2022-04-02 14:08:43,1.1430 Vrms
2022-04-02 14:08:44,0.9655 Vrms
2022-04-02 14:08:45,1.1001 Vrms
2022-04-02 14:08:46,1.0782 Vrms
2022-04-02 14:08:47,1.0960 Vrms
2022-04-02 14:08:48,1.0101 Vrms
2022-04-02 14:08:49,1.1239 Vrms
2022-04-02 14:08:50,1.0855 Vrms
2022-04-02 14:08:51,1.0438 Vrms
2022-04-02 14:08:52,1.0317 Vrms
2022-04-02 14:08:53,1.0474 Vrms
2022-04-02 14:08:54,1.0149 Vrms
2022-04-02 14:08:55,1.0144 Vrms
2022-04-02 14:08:56,1.0342 Vrms
2022-04-02 14:08:57,1.0643 Vrms
2022-04-02 14:08:58,1.0481 Vrms
2022-04-02 14:08:59,1.0680 Vrms
2022-04-02 14:09:00,1.1151 Vrms
2022-04-02 14:09:01,1.0287 Vrms
2022-04-02 14:09:02,1.2148 Vrms
2022-04-02 14:09:03,1.1748 Vrms
2022-04-02 14:09:04,0.9920 Vrms
2022-04-02 14:09:05,1.0651 Vrms
2022-04-02 14:09:06,1.0198 Vrms
2022-04-02 14:09:07,1.0537 Vrms
2022-04-02 14:09:08,1.0388 Vrms
2022-04-02 14:09:09,0.9797 Vrms
2022-04-02 14:09:10,1.1115 Vrms
2022-04-02 14:09:11,0.9873 Vrms
2022-04-02 14:09:12,1.0380 Vrms
2022-04-02 14:09:13,1.1194 Vrms
2022-04-02 14:09:14,1.0579 Vrms
2022-04-02 14:09:15,1.0965 Vrms
2022-04-02 14:09:16,1.0143 Vrms
2022-04-02 14:09:17,1.0947 Vrms
2022-04-02 14:09:18,1.0634 Vrms
2022-04-02 14:09:19,1.0720 Vrms
2022-04-02 14:09:20,1.0186 Vrms
2022-04-02 14:09:21,1.1345 Vrms
2022-04-02 14:09:22,0.9924 Vrms
2022-04-02 14:09:23,1.1135 Vrms
2022-04-02 14:09:24,0.9828 Vrms
2022-04-02 14:09:25,1.0882 Vrms
2022-04-02 14:09:26,1.0352 Vrms
2022-04-02 14:09:27,1.0085 Vrms
2022-04-02 14:09:28,1.1359 Vrms
2022-04-02 14:09:29,1.1481 Vrms
2022-04-02 14:09:30,1.1294 Vrms
2022-04-02 14:09:31,1.1322 Vrms
2022-04-02 14:09:32,1.0656 Vrms
2022-04-02 14:09:33,1.0875 Vrms
2022-04-02 14:09:34,1.1239 Vrms
2022-04-02 14:09:35,1.0134 Vrms
2022-04-02 14:09:36,1.0837 Vrms
2022-04-02 14:09:37,0.9969 Vrms
2022-04-02 14:09:38,0.9684 Vrms
2022-04-02 14:09:39,0.9479 Vrms
2022-04-02 14:09:40,1.0669 Vrms
2022-04-02 14:09:41,1.0427 Vrms
2022-04-02 14:09:42,1.0508 Vrms
2022-04-02 14:09:43,0.9634 Vrms
2022-04-02 14:09:44,0.9669 Vrms
2022-04-02 14:09:45,1.0577 Vrms
2022-04-02 14:09:46,0.9920 Vrms
2022-04-02 14:09:47,1.0363 Vrms
2022-04-02 14:09:48,0.9291 Vrms
2022-04-02 14:09:49,1.0515 Vrms
2022-04-02 14:09:50,1.1727 Vrms
2022-04-02 14:09:51,0.9777 Vrms
2022-04-02 14:09:52,1.0324 Vrms
2022-04-02 14:09:53,1.1200 Vrms
2022-04-02 14:09:54,1.1064 Vrms
2022-04-02 14:09:55,1.0691 Vrms
2022-04-02 14:09:56,1.0301 Vrms
2022-04-02 14:09:57,1.1452 Vrms
2022-04-02 14:09:58,1.1480 Vrms
2022-04-02 14:09:59,0.9549 Vrms
2022-04-02 14:10:00,0.9313 Vrms
2022-04-02 14:10:01,1.0791 Vrms
2022-04-02 14:10:02,0.9292 Vrms
2022-04-02 14:10:03,0.9456 Vrms
2022-04-02 14:10:04,1.1084 Vrms
2022-04-02 14:10:05,0.9139 Vrms
2022-04-02 14:10:06,1.0373 Vrms
2022-04-02 14:10:07,0.9241 Vrms
2022-04-02 14:10:08,0.8909 Vrms
2022-04-02 14:10:09,0.9879 Vrms
2022-04-02 14:10:10,0.9691 Vrms
2022-04-02 14:10:11,0.9896 Vrms
2022-04-02 14:10:12,0.8927 Vrms
2022-04-02 14:10:13,0.9595 Vrms
2022-04-02 14:10:14,1.0957 Vrms
2022-04-02 14:10:15,1.0200 Vrms
2022-04-02 14:10:16,0.9105 Vrms
2022-04-02 14:10:17,1.0694 Vrms
2022-04-02 14:10:18,1.0595 Vrms
2022-04-02 14:10:19,0.9400 Vrms
2022-04-02 14:10:20,0.9451 Vrms
2022-04-02 14:10:21,1.0209 Vrms
2022-04-02 14:10:22,1.0004 Vrms
2022-04-02 14:10:23,0.9891 Vrms
2022-04-02 14:10:24,1.1005 Vrms
2022-04-02 14:10:25,1.0146 Vrms
2022-04-02 14:10:26,1.0161 Vrms
2022-04-02 14:10:27,0.9844 Vrms
2022-04-02 14:10:28,0.9621 Vrms
2022-04-02 14:10:29,1.0543 Vrms
2022-04-02 14:10:30,0.9801 Vrms
2022-04-02 14:10:31,1.0768 Vrms
2022-04-02 14:10:32,0.9365 Vrms
2022-04-02 14:10:33,1.0611 Vrms
2022-04-02 14:10:34,1.1727 Vrms
2022-04-02 14:10:35,1.0977 Vrms
2022-04-02 14:10:36,1.0194 Vrms
2022-04-02 14:10:37,1.1912 Vrms
2022-04-02 14:10:38,1.0602 Vrms
2022-04-02 14:10:39,1.0907 Vrms
2022-04-02 14:10:40,1.0578 Vrms
2022-04-02 14:10:41,0.9637 Vrms
2022-04-02 14:10:42,1.0939 Vrms
2022-04-02 14:10:43,1.0086 Vrms
2022-04-02 14:10:44,0.9624 Vrms
2022-04-02 14:10:45,0.9638 Vrms
2022-04-02 14:10:46,0.9725 Vrms
2022-04-02 14:10:47,0.9230 Vrms
2022-04-02 14:10:48,0.9552 Vrms
2022-04-02 14:10:49,1.0061 Vrms
2022-04-02 14:10:50,0.9470 Vrms
2022-04-02 14:10:51,0.9355 Vrms
2022-04-02 14:10:52,0.9994 Vrms
2022-04-02 14:10:53,1.0132 Vrms
2022-04-02 14:10:54,0.9417 Vrms
2022-04-02 14:10:55,1.0072 Vrms
2022-04-02 14:10:56,0.9879 Vrms
2022-04-02 14:10:57,0.9925 Vrms
2022-04-02 14:10:58,1.0635 Vrms
2022-04-02 14:10:59,1.0750 Vrms
2022-04-02 14:11:00,1.0400 Vrms
2022-04-02 14:11:01,1.0242 Vrms
2022-04-02 14:11:02,0.9492 Vrms
2022-04-02 14:11:03,1.0373 Vrms
2022-04-02 14:11:04,1.0038 Vrms
2022-04-02 14:11:05,1.0094 Vrms
2022-04-02 14:11:06,1.0126 Vrms
2022-04-02 14:11:07,1.0222 Vrms
2022-04-02 14:11:08,0.9974 Vrms
2022-04-02 14:11:09,1.0896 Vrms
2022-04-02 14:11:10,1.0131 Vrms
2022-04-02 14:11:11,1.0517 Vrms
2022-04-02 14:11:12,1.0365 Vrms
2022-04-02 14:11:13,1.0239 Vrms
2022-04-02 14:11:14,1.0092 Vrms
2022-04-02 14:11:15,0.9640 Vrms
2022-04-02 14:11:16,0.9977 Vrms
2022-04-02 14:11:17,0.9975 Vrms
2022-04-02 14:11:18,1.0054 Vrms
2022-04-02 14:11:19,1.0788 Vrms
2022-04-02 14:11:20,1.0245 Vrms
2022-04-02 14:11:21,0.9719 Vrms
2022-04-02 14:11:22,1.0220 Vrms
2022-04-02 14:11:23,0.9887 Vrms
2022-04-02 14:11:24,1.0744 Vrms
2022-04-02 14:11:25,1.0777 Vrms
2022-04-02 14:11:26,1.0593 Vrms
2022-04-02 14:11:27,1.0575 Vrms
2022-04-02 14:11:28,0.9747 Vrms
2022-04-02 14:11:29,0.9570 Vrms
2022-04-02 14:11:30,1.0283 Vrms
2022-04-02 14:11:31,1.0442 Vrms
2022-04-02 14:11:32,0.9816 Vrms
2022-04-02 14:11:33,0.9932 Vrms
2022-04-02 14:11:34,1.0210 Vrms
2022-04-02 14:11:35,1.0396 Vrms
2022-04-02 14:11:36,1.0134 Vrms
2022-04-02 14:11:37,0.9695 Vrms
2022-04-02 14:11:38,1.0095 Vrms
2022-04-02 14:11:39,1.0159 Vrms
2022-04-02 14:11:40,1.1119 Vrms
2022-04-02 14:11:41,1.0298 Vrms
2022-04-02 14:11:42,0.9979 Vrms
2022-04-02 14:11:43,0.9564 Vrms
2022-04-02 14:11:44,1.0162 Vrms
2022-04-02 14:11:45,0.9482 Vrms
2022-04-02 14:11:46,1.0296 Vrms
2022-04-02 14:11:47,0.9734 Vrms
2022-04-02 14:11:48,0.9927 Vrms
2022-04-02 14:11:49,1.0880 Vrms
2022-04-02 14:11:50,1.0496 Vrms
2022-04-02 14:11:51,0.9859 Vrms
2022-04-02 14:11:52,1.0887 Vrms
2022-04-02 14:11:53,1.0074 Vrms
2022-04-02 14:11:54,0.9960 Vrms
2022-04-02 14:11:55,1.0907 Vrms
2022-04-02 14:11:56,1.0425 Vrms
2022-04-02 14:11:57,1.0072 Vrms
2022-04-02 14:11:58,1.0036 Vrms
2022-04-02 14:11:59,1.0384 Vrms
2022-04-02 14:12:00,0.9744 Vrms
2022-04-02 14:12:01,1.0432 Vrms
2022-04-02 14:12:02,1.0408 Vrms
2022-04-02 14:12:03,1.1215 Vrms
2022-04-02 14:12:04,1.0317 Vrms
2022-04-02 14:12:05,1.0596 Vrms
2022-04-02 14:12:06,1.1160 Vrms
2022-04-02 14:12:07,0.9422 Vrms
2022-04-02 14:12:08,1.0413 Vrms
2022-04-02 14:12:09,1.0497 Vrms
2022-04-02 14:12:10,1.0577 Vrms
2022-04-02 14:12:11,1.0636 Vrms
2022-04-02 14:12:12,1.1095 Vrms
2022-04-02 14:12:13,1.0307 Vrms
2022-04-02 14:12:14,0.9877 Vrms
2022-04-02 14:12:15,1.0340 Vrms
2022-04-02 14:12:16,1.1088 Vrms
2022-04-02 14:12:17,1.0572 Vrms
2022-04-02 14:12:18,1.0907 Vrms
2022-04-02 14:12:19,1.1065 Vrms
2022-04-02 14:12:20,1.0813 Vrms
2022-04-02 14:12:21,1.0760 Vrms
2022-04-02 14:12:22,1.1091 Vrms
2022-04-02 14:12:23,1.1301 Vrms
2022-04-02 14:12:24,0.9938 Vrms
2022-04-02 14:12:25,1.0099 Vrms
2022-04-02 14:12:26,1.1391 Vrms
2022-04-02 14:12:27,1.0352 Vrms
2022-04-02 14:12:28,1.0548 Vrms
2022-04-02 14:12:29,0.9553 Vrms
2022-04-02 14:12:30,1.0565 Vrms
2022-04-02 14:12:31,0.9871 Vrms
2022-04-02 14:12:32,1.0878 Vrms
2022-04-02 14:12:33,1.0483 Vrms
2022-04-02 14:12:34,1.0538 Vrms
2022-04-02 14:12:35,0.9784 Vrms
2022-04-02 14:12:36,1.0105 Vrms
2022-04-02 14:12:37,1.0447 Vrms
2022-04-02 14:12:38,1.1185 Vrms
2022-04-02 14:12:39,1.0975 Vrms
2022-04-02 14:12:40,1.1315 Vrms
2022-04-02 14:12:41,1.0147 Vrms
2022-04-02 14:12:42,0.9123 Vrms
2022-04-02 14:12:43,1.0339 Vrms
2022-04-02 14:12:44,1.0161 Vrms
2022-04-02 14:12:45,1.0363 Vrms
2022-04-02 14:12:46,1.0335 Vrms
2022-04-02 14:12:47,1.0171 Vrms
2022-04-02 14:12:48,0.8972 Vrms
2022-04-02 14:12:49,1.0190 Vrms
2022-04-02 14:12:50,1.0326 Vrms
2022-04-02 14:12:51,1.0049 Vrms
2022-04-02 14:12:52,0.9676 Vrms
2022-04-02 14:12:53,0.9083 Vrms
2022-04-02 14:12:54,1.0304 Vrms
2022-04-02 14:12:55,0.9528 Vrms
2022-04-02 14:12:56,1.0174 Vrms
2022-04-02 14:12:57,0.9634 Vrms
2022-04-02 14:12:58,1.0074 Vrms
2022-04-02 14:12:59,1.2199 Vrms
2022-04-02 14:13:00,0.9886 Vrms
2022-04-02 14:13:01,1.0837 Vrms
2022-04-02 14:13:02,1.1512 Vrms
2022-04-02 14:13:03,1.0996 Vrms
2022-04-02 14:13:04,1.0640 Vrms
2022-04-02 14:13:05,1.0360 Vrms
2022-04-02 14:13:06,1.0436 Vrms
2022-04-02 14:13:07,1.0901 Vrms
2022-04-02 14:13:08,1.0195 Vrms
2022-04-02 14:13:09,0.8841 Vrms
2022-04-02 14:13:10,0.9184 Vrms
2022-04-02 14:13:11,0.9027 Vrms
2022-04-02 14:13:12,1.0023 Vrms
2022-04-02 14:13:13,1.0498 Vrms
2022-04-02 14:13:14,0.8969 Vrms
2022-04-02 14:13:15,1.0899 Vrms
2022-04-02 14:13:16,0.9665 Vrms
2022-04-02 14:13:17,0.8969 Vrms
2022-04-02 14:13:18,0.9745 Vrms
2022-04-02 14:13:19,1.0113 Vrms
2022-04-02 14:13:20,0.9739 Vrms
2022-04-02 14:13:21,0.9290 Vrms
2022-04-02 14:13:22,0.8902 Vrms
2022-04-02 14:13:23,0.9754 Vrms
2022-04-02 14:13:24,0.9819 Vrms
2022-04-02 14:13:25,0.9421 Vrms
2022-04-02 14:13:26,1.0995 Vrms
2022-04-02 14:13:27,0.9721 Vrms
2022-04-02 14:13:28,0.9564 Vrms
2022-04-02 14:13:29,0.9457 Vrms
2022-04-02 14:13:30,0.9968 Vrms
2022-04-02 14:13:31,1.0538 Vrms
2022-04-02 14:13:32,0.9804 Vrms
2022-04-02 14:13:33,1.0386 Vrms
2022-04-02 14:13:34,1.0227 Vrms
2022-04-02 14:13:35,1.0124 Vrms
2022-04-02 14:13:36,0.9136 Vrms
2022-04-02 14:13:37,0.9742 Vrms
2022-04-02 14:13:38,0.9725 Vrms
2022-04-02 14:13:39,0.9442 Vrms
2022-04-02 14:13:40,1.0073 Vrms
2022-04-02 14:13:41,0.9820 Vrms
2022-04-02 14:13:42,1.0321 Vrms
2022-04-02 14:13:43,1.0341 Vrms
2022-04-02 14:13:44,1.1455 Vrms
2022-04-02 14:13:45,0.9924 Vrms
2022-04-02 14:13:46,1.0488 Vrms
2022-04-02 14:13:47,1.1666 Vrms
2022-04-02 14:13:48,1.0702 Vrms
2022-04-02 14:13:49,1.0616 Vrms
2022-04-02 14:13:50,0.9889 Vrms
2022-04-02 14:13:51,0.9475 Vrms
2022-04-02 14:13:52,0.9632 Vrms
2022-04-02 14:13:53,0.9104 Vrms
2022-04-02 14:13:54,0.9422 Vrms
2022-04-02 14:13:55,0.9633 Vrms
2022-04-02 14:13:56,0.9515 Vrms
2022-04-02 14:13:57,0.9934 Vrms
2022-04-02 14:13:58,0.9580 Vrms
2022-04-02 14:13:59,0.9447 Vrms
2022-04-02 14:14:00,1.0278 Vrms
2022-04-02 14:14:01,1.0017 Vrms
2022-04-02 14:14:02,0.9594 Vrms
2022-04-02 14:14:03,0.9494 Vrms
2022-04-02 14:14:04,0.9944 Vrms
2022-04-02 14:14:05,0.9737 Vrms
2022-04-02 14:14:06,0.9525 Vrms
2022-04-02 14:14:07,0.9279 Vrms
2022-04-02 14:14:08,0.9505 Vrms
2022-04-02 14:14:09,0.9895 Vrms
2022-04-02 14:14:10,0.9672 Vrms
2022-04-02 14:14:11,1.0002 Vrms
2022-04-02 14:14:12,1.0904 Vrms
2022-04-02 14:14:13,0.9659 Vrms
2022-04-02 14:14:14,1.0760 Vrms
2022-04-02 14:14:15,1.0033 Vrms
2022-04-02 14:14:16,1.0232 Vrms
2022-04-02 14:14:17,0.9574 Vrms
2022-04-02 14:14:18,0.9743 Vrms
2022-04-02 14:14:19,0.9816 Vrms
2022-04-02 14:14:20,0.9740 Vrms
2022-04-02 14:14:21,0.9254 Vrms
2022-04-02 14:14:22,0.9260 Vrms
2022-04-02 14:14:23,0.9549 Vrms
2022-04-02 14:14:24,0.9201 Vrms
2022-04-02 14:14:25,0.9904 Vrms
2022-04-02 14:14:26,0.9746 Vrms
2022-04-02 14:14:27,0.9600 Vrms
2022-04-02 14:14:28,0.9126 Vrms
2022-04-02 14:14:29,1.0071 Vrms
2022-04-02 14:14:30,1.0044 Vrms
2022-04-02 14:14:31,0.9518 Vrms
2022-04-02 14:14:32,0.9572 Vrms
2022-04-02 14:14:33,1.0380 Vrms
2022-04-02 14:14:34,0.9729 Vrms
2022-04-02 14:14:35,0.9396 Vrms
2022-04-02 14:14:36,0.9988 Vrms
2022-04-02 14:14:37,1.0089 Vrms
2022-04-02 14:14:38,0.9263 Vrms
2022-04-02 14:14:39,0.9911 Vrms
2022-04-02 14:14:40,1.0194 Vrms
2022-04-02 14:14:41,0.9462 Vrms
2022-04-02 14:14:42,0.9804 Vrms
2022-04-02 14:14:43,1.0535 Vrms
2022-04-02 14:14:44,1.0312 Vrms
2022-04-02 14:14:45,1.0001 Vrms
2022-04-02 14:14:46,0.9549 Vrms
2022-04-02 14:14:47,0.9996 Vrms
2022-04-02 14:14:48,0.9305 Vrms
2022-04-02 14:14:49,0.9834 Vrms
2022-04-02 14:14:50,1.0086 Vrms
2022-04-02 14:14:51,0.9262 Vrms
2022-04-02 14:14:52,0.9791 Vrms
2022-04-02 14:14:53,0.9531 Vrms
2022-04-02 14:14:54,0.9510 Vrms
2022-04-02 14:14:55,1.0052 Vrms
2022-04-02 14:14:56,0.9911 Vrms
2022-04-02 14:14:57,0.9476 Vrms
2022-04-02 14:14:58,1.0440 Vrms
2022-04-02 14:14:59,0.9954 Vrms
2022-04-02 14:15:00,0.9439 Vrms
2022-04-02 14:15:01,1.0328 Vrms
2022-04-02 14:15:02,0.9574 Vrms
2022-04-02 14:15:03,1.0359 Vrms
2022-04-02 14:15:04,1.0260 Vrms
2022-04-02 14:15:05,1.0035 Vrms
2022-04-02 14:15:06,0.9818 Vrms
2022-04-02 14:15:07,0.9793 Vrms
2022-04-02 14:15:08,0.9657 Vrms
2022-04-02 14:15:09,0.9893 Vrms
2022-04-02 14:15:10,1.1507 Vrms
2022-04-02 14:15:11,1.0796 Vrms
2022-04-02 14:15:12,0.9771 Vrms
2022-04-02 14:15:13,0.9976 Vrms
2022-04-02 14:15:14,1.0341 Vrms
2022-04-02 14:15:15,1.0533 Vrms
2022-04-02 14:15:16,1.0087 Vrms
2022-04-02 14:15:17,0.9844 Vrms
2022-04-02 14:15:18,1.0045 Vrms
2022-04-02 14:15:19,0.9372 Vrms
2022-04-02 14:15:20,0.9368 Vrms
2022-04-02 14:15:21,0.9888 Vrms
2022-04-02 14:15:22,1.0073 Vrms
2022-04-02 14:15:23,0.9802 Vrms
2022-04-02 14:15:24,1.0176 Vrms
2022-04-02 14:15:25,1.0307 Vrms
2022-04-02 14:15:26,0.9794 Vrms
2022-04-02 14:15:27,1.0421 Vrms
2022-04-02 14:15:28,1.0280 Vrms
2022-04-02 14:15:29,1.0006 Vrms
2022-04-02 14:15:30,0.9682 Vrms
2022-04-02 14:15:31,1.0396 Vrms
2022-04-02 14:15:32,1.0294 Vrms
2022-04-02 14:15:33,0.9779 Vrms
2022-04-02 14:15:34,0.9581 Vrms
2022-04-02 14:15:35,1.0085 Vrms
2022-04-02 14:15:36,1.0111 Vrms
2022-04-02 14:15:37,1.0111 Vrms
2022-04-02 14:15:38,0.9842 Vrms
2022-04-02 14:15:39,1.0032 Vrms
2022-04-02 14:15:40,1.0374 Vrms
2022-04-02 14:15:41,0.9968 Vrms
2022-04-02 14:15:42,0.9877 Vrms
2022-04-02 14:15:43,0.9601 Vrms
2022-04-02 14:15:44,1.0189 Vrms
2022-04-02 14:15:45,0.9297 Vrms
2022-04-02 14:15:46,0.9835 Vrms
2022-04-02 14:15:47,1.1312 Vrms
2022-04-02 14:15:48,1.0528 Vrms
2022-04-02 14:15:49,1.1164 Vrms
2022-04-02 14:15:50,0.9770 Vrms
2022-04-02 14:15:51,0.9752 Vrms
2022-04-02 14:15:52,0.9877 Vrms
2022-04-02 14:15:53,1.0298 Vrms
2022-04-02 14:15:54,0.9454 Vrms
2022-04-02 14:15:55,1.0823 Vrms
2022-04-02 14:15:56,1.0290 Vrms
2022-04-02 14:15:57,0.9200 Vrms
2022-04-02 14:15:58,0.9890 Vrms
2022-04-02 14:15:59,0.9329 Vrms
2022-04-02 14:16:00,0.9896 Vrms
2022-04-02 14:16:01,0.9841 Vrms
2022-04-02 14:16:02,0.8313 Vrms
2022-04-02 14:16:03,1.0162 Vrms
2022-04-02 14:16:04,1.0008 Vrms
2022-04-02 14:16:05,0.9417 Vrms
2022-04-02 14:16:06,0.9548 Vrms
2022-04-02 14:16:07,0.9226 Vrms
2022-04-02 14:16:08,1.1413 Vrms
2022-04-02 14:16:09,1.0272 Vrms
2022-04-02 14:16:10,1.0671 Vrms
2022-04-02 14:16:11,1.1211 Vrms
2022-04-02 14:16:12,1.0825 Vrms
2022-04-02 14:16:13,1.0155 Vrms
2022-04-02 14:16:14,0.9779 Vrms
2022-04-02 14:16:15,0.9596 Vrms
2022-04-02 14:16:16,1.0331 Vrms
2022-04-02 14:16:17,0.9869 Vrms
2022-04-02 14:16:18,0.9038 Vrms
2022-04-02 14:16:19,0.8779 Vrms
2022-04-02 14:16:20,0.9320 Vrms
2022-04-02 14:16:21,0.8520 Vrms
2022-04-02 14:16:22,1.0612 Vrms
2022-04-02 14:16:23,0.9670 Vrms
2022-04-02 14:16:24,0.9240 Vrms
2022-04-02 14:16:25,1.0406 Vrms
2022-04-02 14:16:26,0.9443 Vrms
2022-04-02 14:16:27,0.9453 Vrms
2022-04-02 14:16:28,0.9696 Vrms
2022-04-02 14:16:29,0.9363 Vrms
2022-04-02 14:16:30,0.8921 Vrms
2022-04-02 14:16:31,0.8876 Vrms
2022-04-02 14:16:32,0.9970 Vrms
2022-04-02 14:16:33,0.9861 Vrms
2022-04-02 14:16:34,0.9021 Vrms
2022-04-02 14:16:35,0.9764 Vrms
2022-04-02 14:16:36,0.9576 Vrms
2022-04-02 14:16:37,1.0753 Vrms
2022-04-02 14:16:38,0.9787 Vrms
2022-04-02 14:16:39,0.9691 Vrms
2022-04-02 14:16:40,1.0687 Vrms
2022-04-02 14:16:41,0.9673 Vrms
2022-04-02 14:16:42,0.9609 Vrms
2022-04-02 14:16:43,0.9406 Vrms
2022-04-02 14:16:44,0.9250 Vrms
2022-04-02 14:16:45,0.9325 Vrms
2022-04-02 14:16:46,0.8778 Vrms
2022-04-02 14:16:47,0.9319 Vrms
2022-04-02 14:16:48,0.9985 Vrms
2022-04-02 14:16:49,0.9835 Vrms
2022-04-02 14:16:50,0.9443 Vrms
2022-04-02 14:16:51,0.9716 Vrms
2022-04-02 14:16:52,1.0356 Vrms
2022-04-02 14:16:53,1.1105 Vrms
2022-04-02 14:16:54,1.1109 Vrms
2022-04-02 14:16:55,1.0196 Vrms
2022-04-02 14:16:56,1.0859 Vrms
2022-04-02 14:16:57,1.0899 Vrms
2022-04-02 14:16:58,1.0195 Vrms
2022-04-02 14:16:59,0.9503 Vrms
2022-04-02 14:17:00,0.9149 Vrms
2022-04-02 14:17:01,0.9277 Vrms
2022-04-02 14:17:02,0.8969 Vrms
2022-04-02 14:17:03,0.8507 Vrms
2022-04-02 14:17:04,0.9045 Vrms
2022-04-02 14:17:05,0.9262 Vrms
2022-04-02 14:17:06,0.8733 Vrms
2022-04-02 14:17:07,0.9635 Vrms
2022-04-02 14:17:08,0.9648 Vrms
2022-04-02 14:17:09,0.8980 Vrms
2022-04-02 14:17:10,0.9632 Vrms
2022-04-02 14:17:11,0.9514 Vrms
2022-04-02 14:17:12,0.9348 Vrms
2022-04-02 14:17:13,0.9188 Vrms
2022-04-02 14:17:14,0.9242 Vrms
2022-04-02 14:17:15,0.9411 Vrms
2022-04-02 14:17:16,0.8629 Vrms
2022-04-02 14:17:17,0.9006 Vrms
2022-04-02 14:17:18,0.9226 Vrms
2022-04-02 14:17:19,0.8541 Vrms
2022-04-02 14:17:20,0.9446 Vrms
2022-04-02 14:17:21,0.9690 Vrms
2022-04-02 14:17:22,1.0147 Vrms
2022-04-02 14:17:23,0.9979 Vrms
2022-04-02 14:17:24,1.0194 Vrms
2022-04-02 14:17:25,0.9801 Vrms
2022-04-02 14:17:26,0.9499 Vrms
2022-04-02 14:17:27,0.9817 Vrms
2022-04-02 14:17:28,0.8986 Vrms
2022-04-02 14:17:29,0.9074 Vrms
2022-04-02 14:17:30,0.8897 Vrms
2022-04-02 14:17:31,0.9099 Vrms
2022-04-02 14:17:32,0.9884 Vrms
2022-04-02 14:17:33,0.9386 Vrms
2022-04-02 14:17:34,0.8657 Vrms
2022-04-02 14:17:35,0.9529 Vrms
2022-04-02 14:17:36,0.9695 Vrms
2022-04-02 14:17:37,0.9929 Vrms
2022-04-02 14:17:38,0.9274 Vrms
2022-04-02 14:17:39,0.9441 Vrms
2022-04-02 14:17:40,0.9042 Vrms
2022-04-02 14:17:41,0.9417 Vrms
2022-04-02 14:17:42,0.9727 Vrms
2022-04-02 14:17:43,0.9097 Vrms
2022-04-02 14:17:44,0.8590 Vrms
2022-04-02 14:17:45,0.8756 Vrms
2022-04-02 14:17:46,0.9482 Vrms
2022-04-02 14:17:47,0.8707 Vrms
2022-04-02 14:17:48,0.9766 Vrms
2022-04-02 14:17:49,1.0156 Vrms
2022-04-02 14:17:50,0.9344 Vrms
2022-04-02 14:17:51,0.9529 Vrms
2022-04-02 14:17:52,0.9896 Vrms
2022-04-02 14:17:53,0.9866 Vrms
2022-04-02 14:17:54,0.9084 Vrms
2022-04-02 14:17:55,1.0003 Vrms
2022-04-02 14:17:56,0.9283 Vrms
2022-04-02 14:17:57,0.8991 Vrms
2022-04-02 14:17:58,0.8684 Vrms
2022-04-02 14:17:59,0.9221 Vrms
2022-04-02 14:18:00,0.9290 Vrms
2022-04-02 14:18:01,0.9267 Vrms
2022-04-02 14:18:02,0.9278 Vrms
2022-04-02 14:18:03,0.9791 Vrms
2022-04-02 14:18:04,0.8899 Vrms
2022-04-02 14:18:05,0.9474 Vrms
2022-04-02 14:18:06,0.9901 Vrms
2022-04-02 14:18:07,0.9189 Vrms
2022-04-02 14:18:08,0.9396 Vrms
2022-04-02 14:18:09,0.8666 Vrms
2022-04-02 14:18:10,0.8948 Vrms
2022-04-02 14:18:11,0.8841 Vrms
2022-04-02 14:18:12,0.8696 Vrms
2022-04-02 14:18:13,1.0271 Vrms
2022-04-02 14:18:14,0.9499 Vrms
2022-04-02 14:18:15,0.8950 Vrms
2022-04-02 14:18:16,0.9501 Vrms
2022-04-02 14:18:17,1.0010 Vrms
2022-04-02 14:18:18,1.0156 Vrms
2022-04-02 14:18:19,0.9031 Vrms
2022-04-02 14:18:20,0.9864 Vrms
2022-04-02 14:18:21,1.0168 Vrms
2022-04-02 14:18:22,0.9129 Vrms
2022-04-02 14:18:23,0.9357 Vrms
2022-04-02 14:18:24,0.9122 Vrms
2022-04-02 14:18:25,0.9112 Vrms
2022-04-02 14:18:26,0.8802 Vrms
2022-04-02 14:18:27,0.9347 Vrms
2022-04-02 14:18:28,0.9734 Vrms
2022-04-02 14:18:29,0.8554 Vrms
2022-04-02 14:18:30,0.9647 Vrms
2022-04-02 14:18:31,0.9567 Vrms
2022-04-02 14:18:32,0.9052 Vrms
2022-04-02 14:18:33,0.9815 Vrms
