sep=,
"Time","Light"
2022-04-04 12:43:06,260.1 lux
2022-04-04 12:43:07,262.1 lux
2022-04-04 12:43:08,266.1 lux
2022-04-04 12:43:09,270.4 lux
2022-04-04 12:43:10,271.2 lux
2022-04-04 12:43:11,274.3 lux
2022-04-04 12:43:12,275.5 lux
2022-04-04 12:43:13,276.5 lux
2022-04-04 12:43:14,277.9 lux
2022-04-04 12:43:15,277.9 lux
2022-04-04 12:43:16,276.9 lux
2022-04-04 12:43:17,274.9 lux
2022-04-04 12:43:18,272.2 lux
2022-04-04 12:43:19,271.4 lux
2022-04-04 12:43:20,269.7 lux
2022-04-04 12:43:21,272.2 lux
2022-04-04 12:43:22,275.3 lux
2022-04-04 12:43:23,277.6 lux
2022-04-04 12:43:24,281.1 lux
2022-04-04 12:43:25,283.4 lux
2022-04-04 12:43:26,285.1 lux
2022-04-04 12:43:27,284.5 lux
2022-04-04 12:43:28,282.8 lux
2022-04-04 12:43:29,281.1 lux
2022-04-04 12:43:30,279.4 lux
2022-04-04 12:43:31,279.4 lux
2022-04-04 12:43:32,279.4 lux
2022-04-04 12:43:33,280.5 lux
2022-04-04 12:43:34,281.1 lux
2022-04-04 12:43:35,282.2 lux
2022-04-04 12:43:36,282.2 lux
2022-04-04 12:43:37,282.2 lux
2022-04-04 12:43:38,283.1 lux
2022-04-04 12:43:39,280.2 lux
2022-04-04 12:43:40,278.5 lux
2022-04-04 12:43:41,279.1 lux
2022-04-04 12:43:42,277.6 lux
2022-04-04 12:43:43,275.9 lux
2022-04-04 12:43:44,274.2 lux
2022-04-04 12:43:45,272.4 lux
2022-04-04 12:43:46,270.1 lux
2022-04-04 12:43:47,266.7 lux
2022-04-04 12:43:48,265.0 lux
2022-04-04 12:43:49,262.9 lux
2022-04-04 12:43:50,261.9 lux
2022-04-04 12:43:51,259.8 lux
2022-04-04 12:43:52,257.8 lux
2022-04-04 12:43:53,258.8 lux
2022-04-04 12:43:54,258.9 lux
2022-04-04 12:43:55,256.3 lux
2022-04-04 12:43:56,257.8 lux
2022-04-04 12:43:57,257.2 lux
2022-04-04 12:43:58,252.4 lux
2022-04-04 12:43:59,252.4 lux
2022-04-04 12:44:00,252.7 lux
2022-04-04 12:44:01,253.0 lux
2022-04-04 12:44:02,256.2 lux
2022-04-04 12:44:03,258.2 lux
2022-04-04 12:44:04,259.2 lux
2022-04-04 12:44:05,260.2 lux
2022-04-04 12:44:06,262.1 lux
2022-04-04 12:44:07,263.5 lux
2022-04-04 12:44:08,263.5 lux
2022-04-04 12:44:09,265.5 lux
2022-04-04 12:44:10,269.3 lux
2022-04-04 12:44:11,273.0 lux
2022-04-04 12:44:12,277.2 lux
2022-04-04 12:44:13,281.1 lux
2022-04-04 12:44:14,283.4 lux
2022-04-04 12:44:15,285.4 lux
2022-04-04 12:44:16,287.1 lux
2022-04-04 12:44:17,288.0 lux
2022-04-04 12:44:18,288.0 lux
2022-04-04 12:44:19,289.7 lux
2022-04-04 12:44:20,290.9 lux
2022-04-04 12:44:21,292.6 lux
2022-04-04 12:44:22,297.2 lux
2022-04-04 12:44:23,298.1 lux
2022-04-04 12:44:24,305.0 lux
2022-04-04 12:44:25,305.9 lux
2022-04-04 12:44:26,305.3 lux
2022-04-04 12:44:27,303.8 lux
2022-04-04 12:44:28,304.4 lux
2022-04-04 12:44:29,301.0 lux
2022-04-04 12:44:30,298.1 lux
2022-04-04 12:44:31,297.8 lux
2022-04-04 12:44:32,296.6 lux
2022-04-04 12:44:33,296.6 lux
2022-04-04 12:44:34,298.9 lux
2022-04-04 12:44:35,301.0 lux
2022-04-04 12:44:36,302.1 lux
2022-04-04 12:44:37,303.8 lux
2022-04-04 12:44:38,302.7 lux
2022-04-04 12:44:39,301.1 lux
2022-04-04 12:44:40,300.5 lux
2022-04-04 12:44:41,298.8 lux
2022-04-04 12:44:42,298.1 lux
2022-04-04 12:44:43,297.8 lux
2022-04-04 12:44:44,294.8 lux
2022-04-04 12:44:45,293.0 lux
2022-04-04 12:44:46,291.3 lux
2022-04-04 12:44:47,288.3 lux
2022-04-04 12:44:48,287.1 lux
2022-04-04 12:44:49,285.1 lux
2022-04-04 12:44:50,286.1 lux
2022-04-04 12:44:51,283.7 lux
2022-04-04 12:44:52,280.8 lux
2022-04-04 12:44:53,282.2 lux
2022-04-04 12:44:54,282.7 lux
2022-04-04 12:44:55,281.1 lux
2022-04-04 12:44:56,282.7 lux
2022-04-04 12:44:57,285.1 lux
2022-04-04 12:44:58,286.6 lux
2022-04-04 12:44:59,288.1 lux
2022-04-04 12:45:00,290.9 lux
2022-04-04 12:45:01,290.9 lux
2022-04-04 12:45:02,290.9 lux
2022-04-04 12:45:03,292.2 lux
2022-04-04 12:45:04,293.8 lux
2022-04-04 12:45:05,293.8 lux
2022-04-04 12:45:06,294.6 lux
2022-04-04 12:45:07,294.0 lux
2022-04-04 12:45:08,294.3 lux
2022-04-04 12:45:09,296.1 lux
2022-04-04 12:45:10,295.2 lux
2022-04-04 12:45:11,296.4 lux
2022-04-04 12:45:12,297.2 lux
2022-04-04 12:45:13,293.2 lux
2022-04-04 12:45:14,292.3 lux
2022-04-04 12:45:15,287.7 lux
2022-04-04 12:45:16,286.0 lux
2022-04-04 12:45:17,290.6 lux
2022-04-04 12:45:18,292.3 lux
2022-04-04 12:45:19,293.5 lux
2022-04-04 12:45:20,297.8 lux
2022-04-04 12:45:21,296.6 lux
2022-04-04 12:45:22,296.6 lux
2022-04-04 12:45:23,296.6 lux
2022-04-04 12:45:24,290.9 lux
2022-04-04 12:45:25,290.3 lux
2022-04-04 12:45:26,287.7 lux
2022-04-04 12:45:27,283.1 lux
2022-04-04 12:45:28,279.1 lux
2022-04-04 12:45:29,277.3 lux
2022-04-04 12:45:30,276.5 lux
2022-04-04 12:45:31,275.5 lux
2022-04-04 12:45:32,278.9 lux
2022-04-04 12:45:33,278.5 lux
2022-04-04 12:45:34,276.5 lux
2022-04-04 12:45:35,278.5 lux
2022-04-04 12:45:36,277.9 lux
2022-04-04 12:45:37,276.5 lux
2022-04-04 12:45:38,275.0 lux
2022-04-04 12:45:39,271.6 lux
2022-04-04 12:45:40,269.3 lux
2022-04-04 12:45:41,266.5 lux
2022-04-04 12:45:42,260.6 lux
2022-04-04 12:45:43,254.7 lux
2022-04-04 12:45:44,247.8 lux
2022-04-04 12:45:45,242.1 lux
2022-04-04 12:45:46,238.3 lux
2022-04-04 12:45:47,235.6 lux
2022-04-04 12:45:48,233.4 lux
2022-04-04 12:45:49,234.1 lux
2022-04-04 12:45:50,237.6 lux
2022-04-04 12:45:51,242.1 lux
2022-04-04 12:45:52,246.7 lux
2022-04-04 12:45:53,255.2 lux
2022-04-04 12:45:54,259.9 lux
2022-04-04 12:45:55,266.7 lux
2022-04-04 12:45:56,278.8 lux
2022-04-04 12:45:57,275.6 lux
2022-04-04 12:45:58,279.1 lux
2022-04-04 12:45:59,280.8 lux
2022-04-04 12:46:00,279.6 lux
2022-04-04 12:46:01,278.5 lux
2022-04-04 12:46:02,275.0 lux
2022-04-04 12:46:03,275.9 lux
2022-04-04 12:46:04,276.5 lux
2022-04-04 12:46:05,271.9 lux
2022-04-04 12:46:06,269.0 lux
2022-04-04 12:46:07,264.7 lux
2022-04-04 12:46:08,264.7 lux
2022-04-04 12:46:09,262.1 lux
2022-04-04 12:46:10,263.2 lux
2022-04-04 12:46:11,262.4 lux
2022-04-04 12:46:12,259.5 lux
2022-04-04 12:46:13,262.1 lux
2022-04-04 12:46:14,260.9 lux
2022-04-04 12:46:15,258.3 lux
2022-04-04 12:46:16,262.4 lux
2022-04-04 12:46:17,258.6 lux
2022-04-04 12:46:18,263.8 lux
2022-04-04 12:46:19,263.8 lux
2022-04-04 12:46:20,263.1 lux
2022-04-04 12:46:21,264.4 lux
2022-04-04 12:46:22,259.3 lux
2022-04-04 12:46:23,258.5 lux
2022-04-04 12:46:24,259.6 lux
2022-04-04 12:46:25,258.6 lux
2022-04-04 12:46:26,253.9 lux
2022-04-04 12:46:27,252.7 lux
2022-04-04 12:46:28,249.6 lux
2022-04-04 12:46:29,250.0 lux
2022-04-04 12:46:30,244.9 lux
2022-04-04 12:46:31,243.4 lux
2022-04-04 12:46:32,246.8 lux
2022-04-04 12:46:33,239.9 lux
2022-04-04 12:46:34,240.3 lux
2022-04-04 12:46:35,242.6 lux
2022-04-04 12:46:36,240.9 lux
2022-04-04 12:46:37,243.5 lux
2022-04-04 12:46:38,246.8 lux
2022-04-04 12:46:39,245.5 lux
2022-04-04 12:46:40,247.2 lux
2022-04-04 12:46:41,247.5 lux
2022-04-04 12:46:42,246.7 lux
2022-04-04 12:46:43,248.4 lux
2022-04-04 12:46:44,248.1 lux
2022-04-04 12:46:45,250.3 lux
2022-04-04 12:46:46,251.4 lux
2022-04-04 12:46:47,249.7 lux
2022-04-04 12:46:48,251.4 lux
2022-04-04 12:46:49,252.0 lux
2022-04-04 12:46:50,252.0 lux
2022-04-04 12:46:51,252.0 lux
2022-04-04 12:46:52,251.1 lux
2022-04-04 12:46:53,251.7 lux
2022-04-04 12:46:54,250.3 lux
2022-04-04 12:46:55,248.0 lux
2022-04-04 12:46:56,248.8 lux
2022-04-04 12:46:57,250.6 lux
2022-04-04 12:46:58,247.7 lux
2022-04-04 12:46:59,248.8 lux
2022-04-04 12:47:00,250.6 lux
2022-04-04 12:47:01,252.9 lux
2022-04-04 12:47:02,255.2 lux
2022-04-04 12:47:03,258.0 lux
2022-04-04 12:47:04,260.6 lux
2022-04-04 12:47:05,257.2 lux
2022-04-04 12:47:06,257.2 lux
2022-04-04 12:47:07,255.5 lux
2022-04-04 12:47:08,256.3 lux
2022-04-04 12:47:09,254.0 lux
2022-04-04 12:47:10,254.9 lux
2022-04-04 12:47:11,255.3 lux
2022-04-04 12:47:12,255.6 lux
2022-04-04 12:47:13,254.9 lux
2022-04-04 12:47:14,252.1 lux
2022-04-04 12:47:15,251.0 lux
2022-04-04 12:47:16,251.3 lux
2022-04-04 12:47:17,248.5 lux
2022-04-04 12:47:18,244.9 lux
2022-04-04 12:47:19,241.6 lux
2022-04-04 12:47:20,237.6 lux
2022-04-04 12:47:21,236.6 lux
2022-04-04 12:47:22,234.6 lux
2022-04-04 12:47:23,231.0 lux
2022-04-04 12:47:24,228.2 lux
2022-04-04 12:47:25,225.5 lux
2022-04-04 12:47:26,220.6 lux
2022-04-04 12:47:27,218.4 lux
2022-04-04 12:47:28,216.7 lux
2022-04-04 12:47:29,216.0 lux
2022-04-04 12:47:30,215.9 lux
2022-04-04 12:47:31,214.6 lux
2022-04-04 12:47:32,213.8 lux
2022-04-04 12:47:33,212.1 lux
2022-04-04 12:47:34,211.7 lux
2022-04-04 12:47:35,211.7 lux
2022-04-04 12:47:36,212.3 lux
2022-04-04 12:47:37,214.0 lux
2022-04-04 12:47:38,215.7 lux
2022-04-04 12:47:39,216.6 lux
2022-04-04 12:47:40,219.5 lux
2022-04-04 12:47:41,220.3 lux
2022-04-04 12:47:42,221.5 lux
2022-04-04 12:47:43,220.3 lux
2022-04-04 12:47:44,220.3 lux
2022-04-04 12:47:45,219.5 lux
2022-04-04 12:47:46,217.7 lux
2022-04-04 12:47:47,217.2 lux
2022-04-04 12:47:48,215.4 lux
2022-04-04 12:47:49,213.7 lux
2022-04-04 12:47:50,213.1 lux
2022-04-04 12:47:51,211.4 lux
2022-04-04 12:47:52,209.7 lux
2022-04-04 12:47:53,208.8 lux
2022-04-04 12:47:54,207.6 lux
2022-04-04 12:47:55,205.9 lux
2022-04-04 12:47:56,205.3 lux
2022-04-04 12:47:57,204.5 lux
2022-04-04 12:47:58,204.5 lux
2022-04-04 12:47:59,206.2 lux
2022-04-04 12:48:00,207.9 lux
2022-04-04 12:48:01,210.5 lux
2022-04-04 12:48:02,212.7 lux
2022-04-04 12:48:03,215.7 lux
2022-04-04 12:48:04,216.4 lux
2022-04-04 12:48:05,218.2 lux
2022-04-04 12:48:06,218.9 lux
2022-04-04 12:48:07,217.7 lux
2022-04-04 12:48:08,219.3 lux
2022-04-04 12:48:09,220.3 lux
2022-04-04 12:48:10,220.3 lux
2022-04-04 12:48:11,221.8 lux
2022-04-04 12:48:12,223.2 lux
2022-04-04 12:48:13,223.9 lux
2022-04-04 12:48:14,223.6 lux
2022-04-04 12:48:15,223.2 lux
2022-04-04 12:48:16,222.8 lux
2022-04-04 12:48:17,221.0 lux
2022-04-04 12:48:18,219.3 lux
2022-04-04 12:48:19,217.4 lux
2022-04-04 12:48:20,215.6 lux
2022-04-04 12:48:21,213.8 lux
2022-04-04 12:48:22,212.1 lux
2022-04-04 12:48:23,210.4 lux
2022-04-04 12:48:24,209.8 lux
2022-04-04 12:48:25,208.8 lux
2022-04-04 12:48:26,209.8 lux
2022-04-04 12:48:27,210.2 lux
2022-04-04 12:48:28,212.0 lux
2022-04-04 12:48:29,213.1 lux
2022-04-04 12:48:30,214.8 lux
2022-04-04 12:48:31,218.3 lux
2022-04-04 12:48:32,221.5 lux
2022-04-04 12:48:33,221.5 lux
2022-04-04 12:48:34,222.3 lux
2022-04-04 12:48:35,220.6 lux
2022-04-04 12:48:36,219.2 lux
2022-04-04 12:48:37,219.7 lux
2022-04-04 12:48:38,218.9 lux
2022-04-04 12:48:39,220.0 lux
2022-04-04 12:48:40,220.3 lux
2022-04-04 12:48:41,220.3 lux
2022-04-04 12:48:42,220.3 lux
2022-04-04 12:48:43,221.5 lux
2022-04-04 12:48:44,220.3 lux
2022-04-04 12:48:45,219.7 lux
2022-04-04 12:48:46,218.9 lux
2022-04-04 12:48:47,218.9 lux
2022-04-04 12:48:48,218.9 lux
2022-04-04 12:48:49,218.9 lux
2022-04-04 12:48:50,219.7 lux
2022-04-04 12:48:51,220.3 lux
2022-04-04 12:48:52,220.3 lux
2022-04-04 12:48:53,220.3 lux
2022-04-04 12:48:54,219.6 lux
2022-04-04 12:48:55,217.9 lux
2022-04-04 12:48:56,216.0 lux
2022-04-04 12:48:57,213.7 lux
2022-04-04 12:48:58,211.0 lux
2022-04-04 12:48:59,209.2 lux
2022-04-04 12:49:00,208.8 lux
2022-04-04 12:49:01,208.8 lux
2022-04-04 12:49:02,209.5 lux
2022-04-04 12:49:03,211.2 lux
2022-04-04 12:49:04,213.1 lux
2022-04-04 12:49:05,215.0 lux
2022-04-04 12:49:06,216.7 lux
2022-04-04 12:49:07,217.4 lux
2022-04-04 12:49:08,219.2 lux
2022-04-04 12:49:09,222.8 lux
2022-04-04 12:49:10,219.6 lux
2022-04-04 12:49:11,219.5 lux
2022-04-04 12:49:12,219.7 lux
2022-04-04 12:49:13,215.9 lux
2022-04-04 12:49:14,218.2 lux
2022-04-04 12:49:15,217.4 lux
2022-04-04 12:49:16,216.1 lux
2022-04-04 12:49:17,214.3 lux
2022-04-04 12:49:18,207.9 lux
2022-04-04 12:49:19,204.5 lux
2022-04-04 12:49:20,203.3 lux
2022-04-04 12:49:21,199.9 lux
2022-04-04 12:49:22,198.7 lux
2022-04-04 12:49:23,197.9 lux
2022-04-04 12:49:24,196.1 lux
2022-04-04 12:49:25,194.4 lux
2022-04-04 12:49:26,193.8 lux
2022-04-04 12:49:27,192.1 lux
2022-04-04 12:49:28,191.5 lux
2022-04-04 12:49:29,192.1 lux
2022-04-04 12:49:30,194.4 lux
2022-04-04 12:49:31,194.4 lux
2022-04-04 12:49:32,194.4 lux
2022-04-04 12:49:33,196.1 lux
2022-04-04 12:49:34,197.9 lux
2022-04-04 12:49:35,200.4 lux
2022-04-04 12:49:36,203.9 lux
2022-04-04 12:49:37,206.2 lux
2022-04-04 12:49:38,209.1 lux
2022-04-04 12:49:39,213.4 lux
2022-04-04 12:49:40,216.9 lux
2022-04-04 12:49:41,222.3 lux
2022-04-04 12:49:42,225.8 lux
2022-04-04 12:49:43,228.2 lux
2022-04-04 12:49:44,232.0 lux
2022-04-04 12:49:45,234.7 lux
2022-04-04 12:49:46,237.0 lux
2022-04-04 12:49:47,239.8 lux
2022-04-04 12:49:48,240.5 lux
2022-04-04 12:49:49,241.8 lux
2022-04-04 12:49:50,241.5 lux
2022-04-04 12:49:51,240.5 lux
2022-04-04 12:49:52,240.5 lux
2022-04-04 12:49:53,239.2 lux
2022-04-04 12:49:54,239.5 lux
2022-04-04 12:49:55,240.5 lux
2022-04-04 12:49:56,241.5 lux
2022-04-04 12:49:57,244.8 lux
2022-04-04 12:49:58,248.1 lux
2022-04-04 12:49:59,251.3 lux
2022-04-04 12:50:00,255.5 lux
2022-04-04 12:50:01,259.2 lux
2022-04-04 12:50:02,262.9 lux
2022-04-04 12:50:03,265.0 lux
2022-04-04 12:50:04,267.0 lux
2022-04-04 12:50:05,270.7 lux
2022-04-04 12:50:06,273.2 lux
2022-04-04 12:50:07,272.2 lux
2022-04-04 12:50:08,274.2 lux
2022-04-04 12:50:09,273.9 lux
2022-04-04 12:50:10,272.2 lux
2022-04-04 12:50:11,271.0 lux
2022-04-04 12:50:12,267.6 lux
2022-04-04 12:50:13,265.2 lux
2022-04-04 12:50:14,262.9 lux
2022-04-04 12:50:15,259.5 lux
2022-04-04 12:50:16,256.9 lux
2022-04-04 12:50:17,254.0 lux
2022-04-04 12:50:18,248.5 lux
2022-04-04 12:50:19,245.7 lux
2022-04-04 12:50:20,243.9 lux
2022-04-04 12:50:21,241.1 lux
2022-04-04 12:50:22,238.8 lux
2022-04-04 12:50:23,237.0 lux
2022-04-04 12:50:24,236.2 lux
2022-04-04 12:50:25,235.0 lux
2022-04-04 12:50:26,233.3 lux
2022-04-04 12:50:27,233.9 lux
2022-04-04 12:50:28,235.6 lux
2022-04-04 12:50:29,237.3 lux
2022-04-04 12:50:30,237.9 lux
2022-04-04 12:50:31,239.6 lux
2022-04-04 12:50:32,243.1 lux
2022-04-04 12:50:33,247.1 lux
2022-04-04 12:50:34,247.8 lux
2022-04-04 12:50:35,247.8 lux
2022-04-04 12:50:36,244.1 lux
2022-04-04 12:50:37,244.4 lux
2022-04-04 12:50:38,241.8 lux
2022-04-04 12:50:39,238.0 lux
2022-04-04 12:50:40,239.0 lux
2022-04-04 12:50:41,239.0 lux
2022-04-04 12:50:42,238.0 lux
2022-04-04 12:50:43,240.0 lux
2022-04-04 12:50:44,239.0 lux
2022-04-04 12:50:45,239.0 lux
2022-04-04 12:50:46,240.3 lux
2022-04-04 12:50:47,240.0 lux
2022-04-04 12:50:48,239.0 lux
2022-04-04 12:50:49,240.0 lux
2022-04-04 12:50:50,240.6 lux
2022-04-04 12:50:51,242.4 lux
2022-04-04 12:50:52,243.4 lux
2022-04-04 12:50:53,243.4 lux
2022-04-04 12:50:54,243.5 lux
2022-04-04 12:50:55,244.8 lux
2022-04-04 12:50:56,244.8 lux
2022-04-04 12:50:57,244.8 lux
2022-04-04 12:50:58,244.8 lux
2022-04-04 12:50:59,244.8 lux
2022-04-04 12:51:00,244.8 lux
2022-04-04 12:51:01,244.8 lux
2022-04-04 12:51:02,244.8 lux
2022-04-04 12:51:03,242.8 lux
2022-04-04 12:51:04,240.5 lux
2022-04-04 12:51:05,240.5 lux
2022-04-04 12:51:06,238.2 lux
2022-04-04 12:51:07,235.9 lux
2022-04-04 12:51:08,233.6 lux
2022-04-04 12:51:09,231.0 lux
2022-04-04 12:51:10,229.2 lux
2022-04-04 12:51:11,227.2 lux
2022-04-04 12:51:12,226.7 lux
2022-04-04 12:51:13,226.7 lux
2022-04-04 12:51:14,226.1 lux
2022-04-04 12:51:15,224.4 lux
2022-04-04 12:51:16,221.5 lux
2022-04-04 12:51:17,218.9 lux
2022-04-04 12:51:18,218.9 lux
2022-04-04 12:51:19,215.7 lux
2022-04-04 12:51:20,214.6 lux
2022-04-04 12:51:21,213.7 lux
2022-04-04 12:51:22,212.0 lux
2022-04-04 12:51:23,213.1 lux
2022-04-04 12:51:24,212.7 lux
2022-04-04 12:51:25,213.1 lux
2022-04-04 12:51:26,215.6 lux
2022-04-04 12:51:27,216.0 lux
2022-04-04 12:51:28,216.0 lux
2022-04-04 12:51:29,216.0 lux
2022-04-04 12:51:30,216.0 lux
2022-04-04 12:51:31,217.4 lux
2022-04-04 12:51:32,219.3 lux
2022-04-04 12:51:33,220.3 lux
2022-04-04 12:51:34,222.3 lux
2022-04-04 12:51:35,224.9 lux
2022-04-04 12:51:36,230.3 lux
2022-04-04 12:51:37,234.7 lux
2022-04-04 12:51:38,235.2 lux
2022-04-04 12:51:39,235.2 lux
2022-04-04 12:51:40,236.9 lux
2022-04-04 12:51:41,233.3 lux
2022-04-04 12:51:42,234.7 lux
2022-04-04 12:51:43,232.0 lux
2022-04-04 12:51:44,230.0 lux
2022-04-04 12:51:45,230.4 lux
2022-04-04 12:51:46,231.8 lux
2022-04-04 12:51:47,229.1 lux
2022-04-04 12:51:48,227.1 lux
2022-04-04 12:51:49,226.8 lux
2022-04-04 12:51:50,227.5 lux
2022-04-04 12:51:51,227.5 lux
2022-04-04 12:51:52,226.9 lux
2022-04-04 12:51:53,224.1 lux
2022-04-04 12:51:54,224.1 lux
2022-04-04 12:51:55,223.5 lux
2022-04-04 12:51:56,219.2 lux
2022-04-04 12:51:57,221.5 lux
2022-04-04 12:51:58,222.3 lux
2022-04-04 12:51:59,224.1 lux
2022-04-04 12:52:00,226.7 lux
2022-04-04 12:52:01,230.7 lux
2022-04-04 12:52:02,235.9 lux
2022-04-04 12:52:03,238.8 lux
2022-04-04 12:52:04,243.6 lux
2022-04-04 12:52:05,244.2 lux
2022-04-04 12:52:06,241.6 lux
2022-04-04 12:52:07,240.5 lux
2022-04-04 12:52:08,235.6 lux
2022-04-04 12:52:09,232.7 lux
2022-04-04 12:52:10,229.2 lux
2022-04-04 12:52:11,224.1 lux
2022-04-04 12:52:12,218.0 lux
2022-04-04 12:52:13,212.3 lux
2022-04-04 12:52:14,208.8 lux
2022-04-04 12:52:15,206.8 lux
2022-04-04 12:52:16,202.0 lux
2022-04-04 12:52:17,201.2 lux
2022-04-04 12:52:18,198.7 lux
2022-04-04 12:52:19,195.3 lux
2022-04-04 12:52:20,194.5 lux
2022-04-04 12:52:21,195.4 lux
2022-04-04 12:52:22,195.8 lux
2022-04-04 12:52:23,199.3 lux
2022-04-04 12:52:24,201.5 lux
2022-04-04 12:52:25,202.5 lux
2022-04-04 12:52:26,203.8 lux
2022-04-04 12:52:27,203.0 lux
2022-04-04 12:52:28,204.5 lux
2022-04-04 12:52:29,205.9 lux
2022-04-04 12:52:30,206.6 lux
2022-04-04 12:52:31,209.4 lux
2022-04-04 12:52:32,210.5 lux
2022-04-04 12:52:33,213.1 lux
2022-04-04 12:52:34,214.6 lux
2022-04-04 12:52:35,217.0 lux
2022-04-04 12:52:36,217.4 lux
2022-04-04 12:52:37,217.9 lux
2022-04-04 12:52:38,219.6 lux
2022-04-04 12:52:39,220.3 lux
2022-04-04 12:52:40,220.3 lux
2022-04-04 12:52:41,224.6 lux
2022-04-04 12:52:42,225.2 lux
2022-04-04 12:52:43,228.7 lux
2022-04-04 12:52:44,231.6 lux
2022-04-04 12:52:45,231.8 lux
2022-04-04 12:52:46,233.6 lux
2022-04-04 12:52:47,237.0 lux
2022-04-04 12:52:48,237.6 lux
2022-04-04 12:52:49,239.3 lux
2022-04-04 12:52:50,239.3 lux
2022-04-04 12:52:51,237.6 lux
2022-04-04 12:52:52,236.4 lux
2022-04-04 12:52:53,234.1 lux
2022-04-04 12:52:54,231.3 lux
2022-04-04 12:52:55,230.4 lux
2022-04-04 12:52:56,226.9 lux
2022-04-04 12:52:57,224.4 lux
2022-04-04 12:52:58,222.6 lux
2022-04-04 12:52:59,220.9 lux
2022-04-04 12:53:00,219.2 lux
2022-04-04 12:53:01,218.9 lux
2022-04-04 12:53:02,218.9 lux
2022-04-04 12:53:03,218.9 lux
2022-04-04 12:53:04,218.9 lux
2022-04-04 12:53:05,219.0 lux
2022-04-04 12:53:06,220.8 lux
2022-04-04 12:53:07,221.8 lux
2022-04-04 12:53:08,221.8 lux
2022-04-04 12:53:09,221.8 lux
2022-04-04 12:53:10,220.9 lux
2022-04-04 12:53:11,218.9 lux
2022-04-04 12:53:12,218.9 lux
2022-04-04 12:53:13,219.0 lux
2022-04-04 12:53:14,220.3 lux
2022-04-04 12:53:15,220.3 lux
2022-04-04 12:53:16,219.3 lux
2022-04-04 12:53:17,218.9 lux
2022-04-04 12:53:18,219.3 lux
2022-04-04 12:53:19,220.3 lux
2022-04-04 12:53:20,219.3 lux
2022-04-04 12:53:21,218.6 lux
2022-04-04 12:53:22,216.0 lux
2022-04-04 12:53:23,213.8 lux
2022-04-04 12:53:24,211.7 lux
2022-04-04 12:53:25,210.2 lux
2022-04-04 12:53:26,207.9 lux
2022-04-04 12:53:27,204.5 lux
2022-04-04 12:53:28,201.0 lux
2022-04-04 12:53:29,197.1 lux
2022-04-04 12:53:30,192.1 lux
2022-04-04 12:53:31,188.9 lux
2022-04-04 12:53:32,185.5 lux
2022-04-04 12:53:33,183.2 lux
2022-04-04 12:53:34,181.2 lux
2022-04-04 12:53:35,179.7 lux
2022-04-04 12:53:36,179.3 lux
2022-04-04 12:53:37,178.1 lux
2022-04-04 12:53:38,176.5 lux
2022-04-04 12:53:39,176.8 lux
2022-04-04 12:53:40,175.5 lux
2022-04-04 12:53:41,175.0 lux
2022-04-04 12:53:42,174.7 lux
2022-04-04 12:53:43,173.5 lux
2022-04-04 12:53:44,173.1 lux
2022-04-04 12:53:45,172.2 lux
2022-04-04 12:53:46,171.5 lux
2022-04-04 12:53:47,171.8 lux
2022-04-04 12:53:48,170.9 lux
2022-04-04 12:53:49,170.6 lux
2022-04-04 12:53:50,169.8 lux
2022-04-04 12:53:51,168.9 lux
2022-04-04 12:53:52,168.0 lux
2022-04-04 12:53:53,166.6 lux
2022-04-04 12:53:54,165.6 lux
2022-04-04 12:53:55,165.3 lux
2022-04-04 12:53:56,164.9 lux
2022-04-04 12:53:57,164.4 lux
2022-04-04 12:53:58,163.4 lux
2022-04-04 12:53:59,162.9 lux
2022-04-04 12:54:00,163.8 lux
2022-04-04 12:54:01,164.7 lux
2022-04-04 12:54:02,165.0 lux
2022-04-04 12:54:03,166.0 lux
2022-04-04 12:54:04,167.8 lux
2022-04-04 12:54:05,168.0 lux
2022-04-04 12:54:06,168.0 lux
2022-04-04 12:54:07,170.6 lux
2022-04-04 12:54:08,172.4 lux
2022-04-04 12:54:09,173.8 lux
2022-04-04 12:54:10,175.7 lux
2022-04-04 12:54:11,177.8 lux
2022-04-04 12:54:12,178.9 lux
2022-04-04 12:54:13,177.0 lux
2022-04-04 12:54:14,176.9 lux
2022-04-04 12:54:15,175.9 lux
2022-04-04 12:54:16,176.4 lux
2022-04-04 12:54:17,176.9 lux
2022-04-04 12:54:18,177.2 lux
2022-04-04 12:54:19,178.5 lux
2022-04-04 12:54:20,180.7 lux
2022-04-04 12:54:21,183.0 lux
2022-04-04 12:54:22,184.2 lux
2022-04-04 12:54:23,188.9 lux
2022-04-04 12:54:24,191.8 lux
2022-04-04 12:54:25,197.0 lux
2022-04-04 12:54:26,201.0 lux
2022-04-04 12:54:27,203.0 lux
2022-04-04 12:54:28,203.0 lux
2022-04-04 12:54:29,204.8 lux
2022-04-04 12:54:30,207.1 lux
2022-04-04 12:54:31,207.9 lux
2022-04-04 12:54:32,210.2 lux
2022-04-04 12:54:33,210.2 lux
2022-04-04 12:54:34,210.2 lux
2022-04-04 12:54:35,210.5 lux
2022-04-04 12:54:36,211.7 lux
2022-04-04 12:54:37,212.5 lux
2022-04-04 12:54:38,213.1 lux
2022-04-04 12:54:39,215.1 lux
2022-04-04 12:54:40,218.0 lux
2022-04-04 12:54:41,218.0 lux
2022-04-04 12:54:42,218.6 lux
2022-04-04 12:54:43,220.0 lux
2022-04-04 12:54:44,218.9 lux
