sep=,
"Time","Noise"
2022-04-04 14:46:59,1.0556 Vrms
2022-04-04 14:47:00,0.9694 Vrms
2022-04-04 14:47:01,0.8462 Vrms
2022-04-04 14:47:02,0.8286 Vrms
2022-04-04 14:47:03,1.0564 Vrms
2022-04-04 14:47:04,0.8882 Vrms
2022-04-04 14:47:05,0.9131 Vrms
2022-04-04 14:47:06,0.8537 Vrms
2022-04-04 14:47:07,0.9944 Vrms
2022-04-04 14:47:08,0.9862 Vrms
2022-04-04 14:47:09,0.9210 Vrms
2022-04-04 14:47:10,0.8576 Vrms
2022-04-04 14:47:11,0.9836 Vrms
2022-04-04 14:47:12,0.9988 Vrms
2022-04-04 14:47:13,0.9649 Vrms
2022-04-04 14:47:14,0.9052 Vrms
2022-04-04 14:47:15,0.8654 Vrms
2022-04-04 14:47:16,0.9420 Vrms
2022-04-04 14:47:17,0.9318 Vrms
2022-04-04 14:47:18,0.8969 Vrms
2022-04-04 14:47:19,0.9785 Vrms
2022-04-04 14:47:20,0.8589 Vrms
2022-04-04 14:47:21,0.8608 Vrms
2022-04-04 14:47:22,1.0267 Vrms
2022-04-04 14:47:23,0.9353 Vrms
2022-04-04 14:47:24,0.8467 Vrms
2022-04-04 14:47:25,0.9542 Vrms
2022-04-04 14:47:26,1.0746 Vrms
2022-04-04 14:47:27,0.9382 Vrms
2022-04-04 14:47:28,0.8909 Vrms
2022-04-04 14:47:29,1.1329 Vrms
2022-04-04 14:47:30,1.0583 Vrms
2022-04-04 14:47:31,0.8651 Vrms
2022-04-04 14:47:32,1.0195 Vrms
2022-04-04 14:47:33,0.8885 Vrms
2022-04-04 14:47:34,1.0153 Vrms
2022-04-04 14:47:35,0.8930 Vrms
2022-04-04 14:47:36,0.8771 Vrms
2022-04-04 14:47:37,0.8821 Vrms
2022-04-04 14:47:38,0.9691 Vrms
2022-04-04 14:47:39,0.9924 Vrms
2022-04-04 14:47:40,0.9079 Vrms
2022-04-04 14:47:41,0.9550 Vrms
2022-04-04 14:47:42,0.9447 Vrms
2022-04-04 14:47:43,0.9143 Vrms
2022-04-04 14:47:44,0.9401 Vrms
2022-04-04 14:47:45,0.9116 Vrms
2022-04-04 14:47:46,0.7979 Vrms
2022-04-04 14:47:47,0.8674 Vrms
2022-04-04 14:47:48,0.8991 Vrms
2022-04-04 14:47:49,0.8855 Vrms
2022-04-04 14:47:50,0.8603 Vrms
2022-04-04 14:47:51,1.0794 Vrms
2022-04-04 14:47:52,0.9829 Vrms
2022-04-04 14:47:53,0.9308 Vrms
2022-04-04 14:47:54,0.8757 Vrms
2022-04-04 14:47:55,1.0931 Vrms
2022-04-04 14:47:56,0.9176 Vrms
2022-04-04 14:47:57,0.9832 Vrms
2022-04-04 14:47:58,1.0380 Vrms
2022-04-04 14:47:59,0.9704 Vrms
2022-04-04 14:48:00,0.9392 Vrms
2022-04-04 14:48:01,0.8089 Vrms
2022-04-04 14:48:02,0.9217 Vrms
2022-04-04 14:48:03,0.9714 Vrms
2022-04-04 14:48:04,0.8975 Vrms
2022-04-04 14:48:05,0.9391 Vrms
2022-04-04 14:48:06,0.9539 Vrms
2022-04-04 14:48:07,0.9131 Vrms
2022-04-04 14:48:08,0.9227 Vrms
2022-04-04 14:48:09,0.9715 Vrms
2022-04-04 14:48:10,1.0435 Vrms
2022-04-04 14:48:11,0.9393 Vrms
2022-04-04 14:48:12,0.8195 Vrms
2022-04-04 14:48:13,0.8808 Vrms
2022-04-04 14:48:14,1.0080 Vrms
2022-04-04 14:48:15,0.8713 Vrms
2022-04-04 14:48:16,0.9944 Vrms
2022-04-04 14:48:17,1.1147 Vrms
2022-04-04 14:48:18,0.8303 Vrms
2022-04-04 14:48:19,0.8899 Vrms
2022-04-04 14:48:20,0.9126 Vrms
2022-04-04 14:48:21,0.9061 Vrms
2022-04-04 14:48:22,1.0654 Vrms
2022-04-04 14:48:23,1.0145 Vrms
2022-04-04 14:48:24,1.0688 Vrms
2022-04-04 14:48:25,1.0757 Vrms
2022-04-04 14:48:26,0.8560 Vrms
2022-04-04 14:48:27,0.8777 Vrms
2022-04-04 14:48:28,0.8691 Vrms
2022-04-04 14:48:29,0.9137 Vrms
2022-04-04 14:48:30,0.9245 Vrms
2022-04-04 14:48:31,0.9078 Vrms
2022-04-04 14:48:32,0.9438 Vrms
2022-04-04 14:48:33,0.9351 Vrms
2022-04-04 14:48:34,0.9637 Vrms
2022-04-04 14:48:35,1.0533 Vrms
2022-04-04 14:48:36,0.9409 Vrms
2022-04-04 14:48:37,0.8765 Vrms
2022-04-04 14:48:38,0.9152 Vrms
2022-04-04 14:48:39,0.8878 Vrms
2022-04-04 14:48:40,0.9146 Vrms
2022-04-04 14:48:41,0.8572 Vrms
2022-04-04 14:48:42,0.9353 Vrms
2022-04-04 14:48:43,1.0383 Vrms
2022-04-04 14:48:44,1.1213 Vrms
2022-04-04 14:48:45,0.8016 Vrms
2022-04-04 14:48:46,0.9565 Vrms
2022-04-04 14:48:47,0.9567 Vrms
2022-04-04 14:48:48,0.9543 Vrms
2022-04-04 14:48:49,0.9863 Vrms
2022-04-04 14:48:50,0.9503 Vrms
2022-04-04 14:48:51,0.9609 Vrms
2022-04-04 14:48:52,0.7988 Vrms
2022-04-04 14:48:53,0.9265 Vrms
2022-04-04 14:48:54,1.0141 Vrms
2022-04-04 14:48:55,0.9385 Vrms
2022-04-04 14:48:56,0.9223 Vrms
2022-04-04 14:48:57,0.8698 Vrms
2022-04-04 14:48:58,0.9084 Vrms
2022-04-04 14:48:59,0.9335 Vrms
2022-04-04 14:49:00,1.0292 Vrms
2022-04-04 14:49:01,0.9507 Vrms
2022-04-04 14:49:02,0.9550 Vrms
2022-04-04 14:49:03,0.8864 Vrms
2022-04-04 14:49:04,0.9433 Vrms
2022-04-04 14:49:05,0.9974 Vrms
2022-04-04 14:49:06,0.8759 Vrms
2022-04-04 14:49:07,1.0046 Vrms
2022-04-04 14:49:08,1.0168 Vrms
2022-04-04 14:49:09,0.8828 Vrms
2022-04-04 14:49:10,0.8339 Vrms
2022-04-04 14:49:11,1.1084 Vrms
2022-04-04 14:49:12,0.9471 Vrms
2022-04-04 14:49:13,1.0312 Vrms
2022-04-04 14:49:14,1.0730 Vrms
2022-04-04 14:49:15,0.9937 Vrms
2022-04-04 14:49:16,1.1383 Vrms
2022-04-04 14:49:17,0.8652 Vrms
2022-04-04 14:49:18,0.9036 Vrms
2022-04-04 14:49:19,0.9360 Vrms
2022-04-04 14:49:20,1.0318 Vrms
2022-04-04 14:49:21,0.9454 Vrms
2022-04-04 14:49:22,0.8990 Vrms
2022-04-04 14:49:23,0.8792 Vrms
2022-04-04 14:49:24,0.9174 Vrms
2022-04-04 14:49:25,0.9050 Vrms
2022-04-04 14:49:26,1.0000 Vrms
2022-04-04 14:49:27,0.9512 Vrms
2022-04-04 14:49:28,0.8748 Vrms
2022-04-04 14:49:29,0.8992 Vrms
2022-04-04 14:49:30,0.9760 Vrms
2022-04-04 14:49:31,0.9228 Vrms
2022-04-04 14:49:32,0.8786 Vrms
2022-04-04 14:49:33,0.9850 Vrms
2022-04-04 14:49:34,1.0855 Vrms
2022-04-04 14:49:35,0.8906 Vrms
2022-04-04 14:49:36,0.8739 Vrms
2022-04-04 14:49:37,0.9297 Vrms
2022-04-04 14:49:38,1.0352 Vrms
2022-04-04 14:49:39,0.9986 Vrms
2022-04-04 14:49:40,0.9981 Vrms
2022-04-04 14:49:41,0.9885 Vrms
2022-04-04 14:49:42,1.1110 Vrms
2022-04-04 14:49:43,0.9208 Vrms
2022-04-04 14:49:44,0.9181 Vrms
2022-04-04 14:49:45,0.8976 Vrms
2022-04-04 14:49:46,0.9290 Vrms
2022-04-04 14:49:47,0.9394 Vrms
2022-04-04 14:49:48,0.9866 Vrms
2022-04-04 14:49:49,0.9694 Vrms
2022-04-04 14:49:50,0.9496 Vrms
2022-04-04 14:49:51,0.9859 Vrms
2022-04-04 14:49:52,0.9008 Vrms
2022-04-04 14:49:53,0.9685 Vrms
2022-04-04 14:49:54,0.7917 Vrms
2022-04-04 14:49:55,0.7977 Vrms
2022-04-04 14:49:56,0.9346 Vrms
2022-04-04 14:49:57,0.9079 Vrms
2022-04-04 14:49:58,0.8720 Vrms
2022-04-04 14:49:59,1.0260 Vrms
2022-04-04 14:50:00,0.9927 Vrms
2022-04-04 14:50:01,1.0804 Vrms
2022-04-04 14:50:02,0.9197 Vrms
2022-04-04 14:50:03,1.0143 Vrms
2022-04-04 14:50:04,0.9478 Vrms
2022-04-04 14:50:05,0.9640 Vrms
2022-04-04 14:50:06,0.9634 Vrms
2022-04-04 14:50:07,0.9967 Vrms
2022-04-04 14:50:08,0.9924 Vrms
2022-04-04 14:50:09,0.8170 Vrms
2022-04-04 14:50:10,0.9154 Vrms
2022-04-04 14:50:11,0.9983 Vrms
2022-04-04 14:50:12,0.9427 Vrms
2022-04-04 14:50:13,0.9332 Vrms
2022-04-04 14:50:14,0.9574 Vrms
2022-04-04 14:50:15,0.9736 Vrms
2022-04-04 14:50:16,1.0020 Vrms
2022-04-04 14:50:17,1.0831 Vrms
2022-04-04 14:50:18,0.9132 Vrms
2022-04-04 14:50:19,0.9310 Vrms
2022-04-04 14:50:20,0.9125 Vrms
2022-04-04 14:50:21,0.8987 Vrms
2022-04-04 14:50:22,0.9226 Vrms
2022-04-04 14:50:23,0.8314 Vrms
2022-04-04 14:50:24,0.9628 Vrms
2022-04-04 14:50:25,0.9669 Vrms
2022-04-04 14:50:26,0.8557 Vrms
2022-04-04 14:50:27,0.8455 Vrms
2022-04-04 14:50:28,1.0118 Vrms
2022-04-04 14:50:29,0.9449 Vrms
2022-04-04 14:50:30,0.9908 Vrms
2022-04-04 14:50:31,0.9997 Vrms
2022-04-04 14:50:32,1.1013 Vrms
2022-04-04 14:50:33,1.0421 Vrms
2022-04-04 14:50:34,0.8774 Vrms
2022-04-04 14:50:35,0.8635 Vrms
2022-04-04 14:50:36,0.9059 Vrms
2022-04-04 14:50:37,0.9648 Vrms
2022-04-04 14:50:38,0.9821 Vrms
2022-04-04 14:50:39,0.8968 Vrms
2022-04-04 14:50:40,0.9119 Vrms
2022-04-04 14:50:41,1.0183 Vrms
2022-04-04 14:50:42,0.8591 Vrms
2022-04-04 14:50:43,0.9891 Vrms
2022-04-04 14:50:44,0.9494 Vrms
2022-04-04 14:50:45,0.9448 Vrms
2022-04-04 14:50:46,0.8670 Vrms
2022-04-04 14:50:47,0.9421 Vrms
2022-04-04 14:50:48,0.9834 Vrms
2022-04-04 14:50:49,0.9094 Vrms
2022-04-04 14:50:50,1.1082 Vrms
2022-04-04 14:50:51,0.8988 Vrms
2022-04-04 14:50:52,0.8382 Vrms
2022-04-04 14:50:53,0.8691 Vrms
2022-04-04 14:50:54,0.9553 Vrms
2022-04-04 14:50:55,1.0316 Vrms
2022-04-04 14:50:56,0.8422 Vrms
2022-04-04 14:50:57,1.1320 Vrms
2022-04-04 14:50:58,1.0199 Vrms
2022-04-04 14:50:59,0.9768 Vrms
2022-04-04 14:51:00,0.9415 Vrms
2022-04-04 14:51:01,0.9303 Vrms
2022-04-04 14:51:02,0.9210 Vrms
2022-04-04 14:51:03,0.9973 Vrms
2022-04-04 14:51:04,1.0098 Vrms
2022-04-04 14:51:05,0.9714 Vrms
2022-04-04 14:51:06,0.9539 Vrms
2022-04-04 14:51:07,0.9767 Vrms
2022-04-04 14:51:08,0.9390 Vrms
2022-04-04 14:51:09,0.9313 Vrms
2022-04-04 14:51:10,0.8571 Vrms
2022-04-04 14:51:11,0.7991 Vrms
2022-04-04 14:51:12,0.9037 Vrms
2022-04-04 14:51:13,0.9439 Vrms
2022-04-04 14:51:14,0.8770 Vrms
2022-04-04 14:51:15,0.8652 Vrms
2022-04-04 14:51:16,1.0945 Vrms
2022-04-04 14:51:17,1.0958 Vrms
2022-04-04 14:51:18,0.8536 Vrms
2022-04-04 14:51:19,0.9073 Vrms
2022-04-04 14:51:20,1.2130 Vrms
2022-04-04 14:51:21,0.9321 Vrms
2022-04-04 14:51:22,1.1338 Vrms
2022-04-04 14:51:23,0.9221 Vrms
2022-04-04 14:51:24,1.0108 Vrms
2022-04-04 14:51:25,0.9336 Vrms
2022-04-04 14:51:26,0.9261 Vrms
2022-04-04 14:51:27,0.9039 Vrms
2022-04-04 14:51:28,0.9455 Vrms
2022-04-04 14:51:29,0.9307 Vrms
2022-04-04 14:51:30,1.0216 Vrms
2022-04-04 14:51:31,0.9298 Vrms
2022-04-04 14:51:32,0.9292 Vrms
2022-04-04 14:51:33,1.0913 Vrms
2022-04-04 14:51:34,0.9779 Vrms
2022-04-04 14:51:35,0.9053 Vrms
2022-04-04 14:51:36,1.0201 Vrms
2022-04-04 14:51:37,0.8719 Vrms
2022-04-04 14:51:38,0.8663 Vrms
2022-04-04 14:51:39,0.9095 Vrms
2022-04-04 14:51:40,0.8548 Vrms
2022-04-04 14:51:41,0.9439 Vrms
2022-04-04 14:51:42,0.9036 Vrms
2022-04-04 14:51:43,0.8578 Vrms
2022-04-04 14:51:44,0.8438 Vrms
2022-04-04 14:51:45,0.9181 Vrms
2022-04-04 14:51:46,1.1263 Vrms
2022-04-04 14:51:47,0.8544 Vrms
2022-04-04 14:51:48,0.9188 Vrms
2022-04-04 14:51:49,0.9559 Vrms
2022-04-04 14:51:50,0.9235 Vrms
2022-04-04 14:51:51,1.1014 Vrms
2022-04-04 14:51:52,0.9793 Vrms
2022-04-04 14:51:53,1.0658 Vrms
2022-04-04 14:51:54,1.0164 Vrms
2022-04-04 14:51:55,0.9226 Vrms
2022-04-04 14:51:56,0.8580 Vrms
2022-04-04 14:51:57,0.9503 Vrms
2022-04-04 14:51:58,0.9726 Vrms
2022-04-04 14:51:59,0.9749 Vrms
2022-04-04 14:52:00,0.9821 Vrms
2022-04-04 14:52:01,0.9450 Vrms
2022-04-04 14:52:02,0.9480 Vrms
2022-04-04 14:52:03,0.9719 Vrms
2022-04-04 14:52:04,0.9462 Vrms
2022-04-04 14:52:05,1.1041 Vrms
2022-04-04 14:52:06,0.9864 Vrms
2022-04-04 14:52:07,0.9783 Vrms
2022-04-04 14:52:08,0.9264 Vrms
2022-04-04 14:52:09,0.8650 Vrms
2022-04-04 14:52:10,0.8548 Vrms
2022-04-04 14:52:11,0.8287 Vrms
2022-04-04 14:52:12,0.8443 Vrms
2022-04-04 14:52:13,0.9140 Vrms
2022-04-04 14:52:14,0.9122 Vrms
2022-04-04 14:52:15,0.8691 Vrms
2022-04-04 14:52:16,0.8395 Vrms
2022-04-04 14:52:17,1.1240 Vrms
2022-04-04 14:52:18,0.9957 Vrms
2022-04-04 14:52:19,0.8728 Vrms
2022-04-04 14:52:20,0.9803 Vrms
2022-04-04 14:52:21,1.0061 Vrms
2022-04-04 14:52:22,0.9975 Vrms
2022-04-04 14:52:23,1.0104 Vrms
2022-04-04 14:52:24,0.8801 Vrms
2022-04-04 14:52:25,1.0970 Vrms
2022-04-04 14:52:26,0.8730 Vrms
2022-04-04 14:52:27,0.8966 Vrms
2022-04-04 14:52:28,0.9642 Vrms
2022-04-04 14:52:29,0.9777 Vrms
2022-04-04 14:52:30,0.8962 Vrms
2022-04-04 14:52:31,0.9892 Vrms
2022-04-04 14:52:32,0.9924 Vrms
2022-04-04 14:52:33,0.9921 Vrms
2022-04-04 14:52:34,1.0330 Vrms
2022-04-04 14:52:35,0.9737 Vrms
2022-04-04 14:52:36,1.0147 Vrms
2022-04-04 14:52:37,0.9551 Vrms
2022-04-04 14:52:38,0.8672 Vrms
2022-04-04 14:52:39,0.9012 Vrms
2022-04-04 14:52:40,0.9087 Vrms
2022-04-04 14:52:41,0.9215 Vrms
2022-04-04 14:52:42,0.8888 Vrms
2022-04-04 14:52:43,0.9870 Vrms
2022-04-04 14:52:44,0.8921 Vrms
2022-04-04 14:52:45,0.9008 Vrms
2022-04-04 14:52:46,0.9694 Vrms
2022-04-04 14:52:47,0.9432 Vrms
2022-04-04 14:52:48,0.9003 Vrms
2022-04-04 14:52:49,0.8541 Vrms
2022-04-04 14:52:50,1.1126 Vrms
2022-04-04 14:52:51,0.9996 Vrms
2022-04-04 14:52:52,1.1524 Vrms
2022-04-04 14:52:53,0.9362 Vrms
2022-04-04 14:52:54,0.9700 Vrms
2022-04-04 14:52:55,0.9508 Vrms
2022-04-04 14:52:56,0.9338 Vrms
2022-04-04 14:52:57,0.8847 Vrms
2022-04-04 14:52:58,0.9674 Vrms
2022-04-04 14:52:59,0.9054 Vrms
2022-04-04 14:53:00,0.9887 Vrms
2022-04-04 14:53:01,0.9259 Vrms
2022-04-04 14:53:02,0.9280 Vrms
2022-04-04 14:53:03,0.9682 Vrms
2022-04-04 14:53:04,0.9776 Vrms
2022-04-04 14:53:05,1.0446 Vrms
2022-04-04 14:53:06,0.9952 Vrms
2022-04-04 14:53:07,0.9827 Vrms
2022-04-04 14:53:08,0.9847 Vrms
2022-04-04 14:53:09,0.9114 Vrms
2022-04-04 14:53:10,0.8696 Vrms
2022-04-04 14:53:11,0.9097 Vrms
2022-04-04 14:53:12,0.8104 Vrms
2022-04-04 14:53:13,0.8009 Vrms
2022-04-04 14:53:14,1.0216 Vrms
2022-04-04 14:53:15,0.8752 Vrms
2022-04-04 14:53:16,0.8347 Vrms
2022-04-04 14:53:17,1.0945 Vrms
2022-04-04 14:53:18,0.9049 Vrms
2022-04-04 14:53:19,1.0406 Vrms
2022-04-04 14:53:20,0.8716 Vrms
2022-04-04 14:53:21,1.0945 Vrms
2022-04-04 14:53:22,0.9262 Vrms
2022-04-04 14:53:23,1.1933 Vrms
2022-04-04 14:53:24,0.8979 Vrms
2022-04-04 14:53:25,1.0021 Vrms
2022-04-04 14:53:26,0.7946 Vrms
2022-04-04 14:53:27,0.8714 Vrms
2022-04-04 14:53:28,0.9540 Vrms
2022-04-04 14:53:29,0.9533 Vrms
2022-04-04 14:53:30,0.9402 Vrms
2022-04-04 14:53:31,0.9499 Vrms
2022-04-04 14:53:32,0.9055 Vrms
2022-04-04 14:53:33,0.9919 Vrms
2022-04-04 14:53:34,0.9440 Vrms
2022-04-04 14:53:35,0.9751 Vrms
2022-04-04 14:53:36,1.0270 Vrms
2022-04-04 14:53:37,0.9422 Vrms
2022-04-04 14:53:38,0.8868 Vrms
2022-04-04 14:53:39,0.9140 Vrms
2022-04-04 14:53:40,0.8667 Vrms
2022-04-04 14:53:41,0.9171 Vrms
2022-04-04 14:53:42,1.0239 Vrms
2022-04-04 14:53:43,0.8648 Vrms
2022-04-04 14:53:44,0.9578 Vrms
2022-04-04 14:53:45,0.8345 Vrms
2022-04-04 14:53:46,0.8464 Vrms
2022-04-04 14:53:47,1.0266 Vrms
2022-04-04 14:53:48,0.8715 Vrms
2022-04-04 14:53:49,0.8716 Vrms
2022-04-04 14:53:50,0.9577 Vrms
2022-04-04 14:53:51,0.9734 Vrms
2022-04-04 14:53:52,0.9607 Vrms
2022-04-04 14:53:53,1.0399 Vrms
2022-04-04 14:53:54,0.9072 Vrms
2022-04-04 14:53:55,1.0756 Vrms
2022-04-04 14:53:56,1.1619 Vrms
2022-04-04 14:53:57,0.8888 Vrms
2022-04-04 14:53:58,0.9067 Vrms
2022-04-04 14:53:59,0.8029 Vrms
2022-04-04 14:54:00,1.0138 Vrms
2022-04-04 14:54:01,0.8884 Vrms
2022-04-04 14:54:02,0.8454 Vrms
2022-04-04 14:54:03,0.8827 Vrms
2022-04-04 14:54:04,0.9072 Vrms
2022-04-04 14:54:05,0.9366 Vrms
2022-04-04 14:54:06,0.9471 Vrms
2022-04-04 14:54:07,0.9133 Vrms
2022-04-04 14:54:08,0.9200 Vrms
2022-04-04 14:54:09,0.9498 Vrms
2022-04-04 14:54:10,1.0154 Vrms
2022-04-04 14:54:11,1.0262 Vrms
2022-04-04 14:54:12,1.0069 Vrms
2022-04-04 14:54:13,1.0317 Vrms
2022-04-04 14:54:14,0.9619 Vrms
2022-04-04 14:54:15,0.8992 Vrms
2022-04-04 14:54:16,0.8517 Vrms
2022-04-04 14:54:17,0.7712 Vrms
2022-04-04 14:54:18,0.9191 Vrms
2022-04-04 14:54:19,1.0010 Vrms
2022-04-04 14:54:20,0.8959 Vrms
2022-04-04 14:54:21,0.8276 Vrms
2022-04-04 14:54:22,0.9240 Vrms
2022-04-04 14:54:23,1.1139 Vrms
2022-04-04 14:54:24,0.8637 Vrms
2022-04-04 14:54:25,0.8835 Vrms
2022-04-04 14:54:26,1.1085 Vrms
2022-04-04 14:54:27,0.9239 Vrms
2022-04-04 14:54:28,1.1554 Vrms
2022-04-04 14:54:29,0.9451 Vrms
2022-04-04 14:54:30,1.1387 Vrms
2022-04-04 14:54:31,0.8530 Vrms
2022-04-04 14:54:32,0.9911 Vrms
2022-04-04 14:54:33,1.0700 Vrms
2022-04-04 14:54:34,0.8866 Vrms
2022-04-04 14:54:35,1.0139 Vrms
2022-04-04 14:54:36,0.8702 Vrms
2022-04-04 14:54:37,0.9156 Vrms
2022-04-04 14:54:38,0.8745 Vrms
2022-04-04 14:54:39,0.9177 Vrms
2022-04-04 14:54:40,0.9590 Vrms
2022-04-04 14:54:41,0.9188 Vrms
2022-04-04 14:54:42,0.9411 Vrms
2022-04-04 14:54:43,0.8959 Vrms
2022-04-04 14:54:44,0.9090 Vrms
2022-04-04 14:54:45,1.0253 Vrms
2022-04-04 14:54:46,0.9646 Vrms
2022-04-04 14:54:47,1.0464 Vrms
2022-04-04 14:54:48,1.0073 Vrms
2022-04-04 14:54:49,0.8791 Vrms
2022-04-04 14:54:50,0.8995 Vrms
2022-04-04 14:54:51,0.8463 Vrms
2022-04-04 14:54:52,0.8440 Vrms
2022-04-04 14:54:53,0.9624 Vrms
2022-04-04 14:54:54,0.8907 Vrms
2022-04-04 14:54:55,0.8852 Vrms
2022-04-04 14:54:56,1.0322 Vrms
2022-04-04 14:54:57,0.8621 Vrms
2022-04-04 14:54:58,1.0350 Vrms
2022-04-04 14:54:59,0.9338 Vrms
2022-04-04 14:55:00,0.9378 Vrms
2022-04-04 14:55:01,0.9025 Vrms
2022-04-04 14:55:02,1.0530 Vrms
2022-04-04 14:55:03,0.9119 Vrms
2022-04-04 14:55:04,0.9818 Vrms
2022-04-04 14:55:05,1.0127 Vrms
2022-04-04 14:55:06,0.8453 Vrms
2022-04-04 14:55:07,0.9238 Vrms
2022-04-04 14:55:08,0.8275 Vrms
2022-04-04 14:55:09,1.0572 Vrms
2022-04-04 14:55:10,0.8787 Vrms
2022-04-04 14:55:11,0.8954 Vrms
2022-04-04 14:55:12,0.9174 Vrms
2022-04-04 14:55:13,0.9174 Vrms
2022-04-04 14:55:14,0.9297 Vrms
2022-04-04 14:55:15,0.9156 Vrms
2022-04-04 14:55:16,0.9164 Vrms
2022-04-04 14:55:17,0.9135 Vrms
2022-04-04 14:55:18,0.9238 Vrms
2022-04-04 14:55:19,0.9355 Vrms
2022-04-04 14:55:20,1.0187 Vrms
2022-04-04 14:55:21,0.9601 Vrms
2022-04-04 14:55:22,0.9565 Vrms
2022-04-04 14:55:23,0.9022 Vrms
2022-04-04 14:55:24,0.8858 Vrms
2022-04-04 14:55:25,0.8195 Vrms
2022-04-04 14:55:26,0.9239 Vrms
2022-04-04 14:55:27,1.0051 Vrms
2022-04-04 14:55:28,0.9217 Vrms
2022-04-04 14:55:29,0.8426 Vrms
2022-04-04 14:55:30,0.9965 Vrms
2022-04-04 14:55:31,0.9268 Vrms
2022-04-04 14:55:32,0.9922 Vrms
2022-04-04 14:55:33,0.8950 Vrms
2022-04-04 14:55:34,0.9809 Vrms
2022-04-04 14:55:35,0.8910 Vrms
2022-04-04 14:55:36,1.0063 Vrms
2022-04-04 14:55:37,0.8829 Vrms
2022-04-04 14:55:38,0.9740 Vrms
2022-04-04 14:55:39,0.8686 Vrms
2022-04-04 14:55:40,0.8777 Vrms
2022-04-04 14:55:41,1.0511 Vrms
2022-04-04 14:55:42,0.8313 Vrms
2022-04-04 14:55:43,0.9723 Vrms
2022-04-04 14:55:44,0.9456 Vrms
2022-04-04 14:55:45,0.8587 Vrms
2022-04-04 14:55:46,0.9447 Vrms
2022-04-04 14:55:47,0.9314 Vrms
2022-04-04 14:55:48,0.8688 Vrms
2022-04-04 14:55:49,0.9307 Vrms
2022-04-04 14:55:50,0.9155 Vrms
2022-04-04 14:55:51,0.9261 Vrms
2022-04-04 14:55:52,0.8971 Vrms
2022-04-04 14:55:53,0.9237 Vrms
2022-04-04 14:55:54,0.9633 Vrms
2022-04-04 14:55:55,0.9292 Vrms
2022-04-04 14:55:56,0.9628 Vrms
2022-04-04 14:55:57,0.8541 Vrms
2022-04-04 14:55:58,0.8649 Vrms
2022-04-04 14:55:59,0.7832 Vrms
2022-04-04 14:56:00,0.8873 Vrms
2022-04-04 14:56:01,0.9833 Vrms
2022-04-04 14:56:02,0.9659 Vrms
2022-04-04 14:56:03,0.9555 Vrms
2022-04-04 14:56:04,0.9185 Vrms
2022-04-04 14:56:05,1.0108 Vrms
2022-04-04 14:56:06,0.9514 Vrms
2022-04-04 14:56:07,0.9344 Vrms
2022-04-04 14:56:08,1.0014 Vrms
2022-04-04 14:56:09,0.8624 Vrms
2022-04-04 14:56:10,0.8183 Vrms
2022-04-04 14:56:11,0.9186 Vrms
2022-04-04 14:56:12,0.9001 Vrms
2022-04-04 14:56:13,0.9680 Vrms
2022-04-04 14:56:14,0.9186 Vrms
2022-04-04 14:56:15,0.9200 Vrms
2022-04-04 14:56:16,0.8983 Vrms
2022-04-04 14:56:17,0.8931 Vrms
2022-04-04 14:56:18,0.9019 Vrms
2022-04-04 14:56:19,0.9611 Vrms
2022-04-04 14:56:20,0.9177 Vrms
2022-04-04 14:56:21,0.9177 Vrms
2022-04-04 14:56:22,0.8942 Vrms
2022-04-04 14:56:23,0.9102 Vrms
2022-04-04 14:56:24,0.9412 Vrms
2022-04-04 14:56:25,1.0834 Vrms
2022-04-04 14:56:26,0.9223 Vrms
2022-04-04 14:56:27,0.9055 Vrms
2022-04-04 14:56:28,0.8522 Vrms
2022-04-04 14:56:29,0.8583 Vrms
2022-04-04 14:56:30,0.8798 Vrms
2022-04-04 14:56:31,0.9908 Vrms
2022-04-04 14:56:32,0.8130 Vrms
2022-04-04 14:56:33,0.8340 Vrms
2022-04-04 14:56:34,0.8146 Vrms
2022-04-04 14:56:35,0.8391 Vrms
2022-04-04 14:56:36,0.9569 Vrms
2022-04-04 14:56:37,0.8768 Vrms
2022-04-04 14:56:38,0.7790 Vrms
2022-04-04 14:56:39,1.0162 Vrms
2022-04-04 14:56:40,0.9778 Vrms
2022-04-04 14:56:41,0.9083 Vrms
2022-04-04 14:56:42,0.9198 Vrms
2022-04-04 14:56:43,0.9340 Vrms
2022-04-04 14:56:44,0.9559 Vrms
2022-04-04 14:56:45,0.9115 Vrms
2022-04-04 14:56:46,0.9657 Vrms
2022-04-04 14:56:47,0.8939 Vrms
2022-04-04 14:56:48,0.9846 Vrms
2022-04-04 14:56:49,1.0147 Vrms
2022-04-04 14:56:50,0.9250 Vrms
2022-04-04 14:56:51,0.9681 Vrms
2022-04-04 14:56:52,0.9232 Vrms
2022-04-04 14:56:53,1.0135 Vrms
2022-04-04 14:56:54,0.8527 Vrms
2022-04-04 14:56:55,0.8004 Vrms
2022-04-04 14:56:56,0.8042 Vrms
2022-04-04 14:56:57,1.0724 Vrms
2022-04-04 14:56:58,0.9787 Vrms
2022-04-04 14:56:59,0.8746 Vrms
2022-04-04 14:57:00,0.9834 Vrms
2022-04-04 14:57:01,0.8724 Vrms
2022-04-04 14:57:02,0.9535 Vrms
2022-04-04 14:57:03,0.9382 Vrms
2022-04-04 14:57:04,0.8943 Vrms
2022-04-04 14:57:05,0.8745 Vrms
2022-04-04 14:57:06,0.8710 Vrms
